timestamp,irq,desc,total_rate,cpu0,cpu1,cpu2,cpu3,cpu4,cpu5,cpu6,cpu7,cpu8,cpu9,cpu10,cpu11,cpu12,cpu13,cpu14,cpu15
1773664257.262,66,IR-PCI-MSIX-0000:02:00.0 2-edge nvme0q2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1773664257.262,69,IR-PCI-MSIX-0000:0d:00.0 1-edge nvme1q1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1773664257.262,81,IR-PCI-MSIX-0000:0d:00.0 7-edge nvme1q7,31,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0
1773664257.262,98,IR-PCI-MSIX-0000:0e:00.0 0-edge xhci_hcd,1232,0,0,0,0,1232,0,0,0,0,0,0,0,0,0,0,0
1773664257.262,106,IR-PCI-MSIX-0000:10:00.0 0-edge xhci_hcd,738,0,0,0,0,0,0,0,0,0,0,0,738,0,0,0,0
1773664257.262,132,IR-PCI-MSIX-0000:7a:00.4 0-edge xhci_hcd,1296,0,0,0,0,0,0,0,0,0,0,0,0,0,1296,0,0
1773664257.262,167,IR-PCI-MSIX-0000:0c:00.0 0-edge enp12s0,1222,0,0,0,0,0,0,0,0,1222,0,0,0,0,0,0,0
1773664257.262,174,IR-PCI-MSI-0000:01:00.0 0-edge nvidia,1758,0,0,0,0,0,0,1758,0,0,0,0,0,0,0,0,0
1773664257.262,LOC,Local timer interrupts,27238,2642,2740,2709,2597,2724,2686,2600,2175,1577,454,427,335,273,509,1399,1391
1773664257.262,IWI,IRQ work interrupts,3276,199,209,281,273,282,270,301,281,92,66,61,49,46,67,386,411
1773664257.262,RES,Rescheduling interrupts,21688,1131,1198,1381,1018,919,1843,2317,2987,1397,1099,1022,849,671,1019,1342,1494
1773664257.262,CAL,Function call interrupts,239,10,10,7,12,7,11,11,21,7,7,4,3,6,13,54,56
1773664257.262,TLB,TLB shootdowns,151,11,11,7,14,7,13,12,21,7,7,4,4,6,13,8,6
1773664258.288,71,IR-PCI-MSIX-0000:0d:00.0 2-edge nvme1q2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1773664258.288,96,IR-PCI-MSIX-0000:0d:00.0 15-edge nvme1q15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1773664258.288,97,IR-PCI-MSIX-0000:0d:00.0 16-edge nvme1q16,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
1773664258.288,98,IR-PCI-MSIX-0000:0e:00.0 0-edge xhci_hcd,1228,0,0,0,0,1228,0,0,0,0,0,0,0,0,0,0,0
1773664258.288,106,IR-PCI-MSIX-0000:10:00.0 0-edge xhci_hcd,678,0,0,0,0,0,0,0,0,0,0,0,678,0,0,0,0
1773664258.288,132,IR-PCI-MSIX-0000:7a:00.4 0-edge xhci_hcd,1298,0,0,0,0,0,0,0,0,0,0,0,0,0,1298,0,0
1773664258.288,167,IR-PCI-MSIX-0000:0c:00.0 0-edge enp12s0,1567,0,0,0,0,0,0,0,0,1567,0,0,0,0,0,0,0
1773664258.288,174,IR-PCI-MSI-0000:01:00.0 0-edge nvidia,1748,0,0,0,0,0,0,1748,0,0,0,0,0,0,0,0,0
1773664258.288,LOC,Local timer interrupts,22928,2797,2745,2773,2435,2352,2090,1758,1531,1750,137,103,200,143,90,1008,1016
1773664258.288,IWI,IRQ work interrupts,3099,292,202,289,247,292,243,298,233,47,30,26,28,34,13,406,417
1773664258.288,RES,Rescheduling interrupts,19201,1827,1693,1893,1817,2100,1270,1796,2271,707,564,520,440,436,256,694,917
1773664258.288,CAL,Function call interrupts,94,5,3,6,4,4,5,3,3,4,4,4,4,4,4,15,23
1773664258.288,TLB,TLB shootdowns,61,5,3,6,4,4,5,3,3,4,4,4,4,4,4,2,4
1773664259.309,70,IR-PCI-MSIX-0000:02:00.0 4-edge nvme0q4,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
1773664259.309,74,IR-PCI-MSIX-0000:02:00.0 6-edge nvme0q6,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
1773664259.309,75,IR-PCI-MSIX-0000:0d:00.0 4-edge nvme1q4,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
1773664259.309,79,IR-PCI-MSIX-0000:0d:00.0 6-edge nvme1q6,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
1773664259.309,98,IR-PCI-MSIX-0000:0e:00.0 0-edge xhci_hcd,1230,0,0,0,0,1230,0,0,0,0,0,0,0,0,0,0,0
1773664259.309,106,IR-PCI-MSIX-0000:10:00.0 0-edge xhci_hcd,702,0,0,0,0,0,0,0,0,0,0,0,702,0,0,0,0
1773664259.309,132,IR-PCI-MSIX-0000:7a:00.4 0-edge xhci_hcd,1299,0,0,0,0,0,0,0,0,0,0,0,0,0,1299,0,0
1773664259.309,167,IR-PCI-MSIX-0000:0c:00.0 0-edge enp12s0,1797,0,0,0,0,0,0,0,0,1797,0,0,0,0,0,0,0
1773664259.309,174,IR-PCI-MSI-0000:01:00.0 0-edge nvidia,1745,0,0,0,0,0,0,1745,0,0,0,0,0,0,0,0,0
1773664259.309,LOC,Local timer interrupts,21259,2998,2393,2622,2433,2506,1925,1297,1250,1461,287,140,88,49,114,818,880
1773664259.309,IWI,IRQ work interrupts,3035,282,197,271,253,260,291,282,226,26,24,29,21,19,23,403,427
1773664259.309,RES,Rescheduling interrupts,19023,2128,1219,2211,2303,1826,2503,1471,2340,378,290,351,338,269,349,397,649
1773664259.309,CAL,Function call interrupts,194,9,5,13,9,9,6,5,6,5,5,7,4,5,4,63,41
1773664259.309,TLB,TLB shootdowns,101,12,5,14,10,9,6,5,5,5,5,7,4,5,4,4,3
1773664260.330,71,IR-PCI-MSIX-0000:0d:00.0 2-edge nvme1q2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1773664260.330,74,IR-PCI-MSIX-0000:02:00.0 6-edge nvme0q6,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1773664260.330,90,IR-PCI-MSIX-0000:02:00.0 14-edge nvme0q14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1773664260.330,95,IR-PCI-MSIX-0000:0d:00.0 14-edge nvme1q14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1773664260.330,98,IR-PCI-MSIX-0000:0e:00.0 0-edge xhci_hcd,1229,0,0,0,0,1229,0,0,0,0,0,0,0,0,0,0,0
1773664260.330,106,IR-PCI-MSIX-0000:10:00.0 0-edge xhci_hcd,718,0,0,0,0,0,0,0,0,0,0,0,718,0,0,0,0
1773664260.330,132,IR-PCI-MSIX-0000:7a:00.4 0-edge xhci_hcd,1298,0,0,0,0,0,0,0,0,0,0,0,0,0,1298,0,0
1773664260.330,167,IR-PCI-MSIX-0000:0c:00.0 0-edge enp12s0,1292,0,0,0,0,0,0,0,0,1292,0,0,0,0,0,0,0
1773664260.330,174,IR-PCI-MSI-0000:01:00.0 0-edge nvidia,1733,0,0,0,0,0,0,1733,0,0,0,0,0,0,0,0,0
1773664260.330,LOC,Local timer interrupts,20662,3108,2887,2519,2315,2101,1774,1276,1177,1193,92,109,106,64,214,857,871
1773664260.330,IWI,IRQ work interrupts,3150,288,281,303,210,287,266,313,205,27,26,26,14,24,32,412,434
1773664260.330,RES,Rescheduling interrupts,19357,2394,2186,1971,1282,2387,2126,1491,2135,467,462,365,182,386,369,486,667
1773664260.330,CAL,Function call interrupts,158,9,9,5,4,2,3,6,2,3,3,3,2,2,2,51,53
1773664260.330,TLB,TLB shootdowns,61,9,9,5,4,2,4,7,2,3,3,3,2,2,2,2,3
1773664261.350,98,IR-PCI-MSIX-0000:0e:00.0 0-edge xhci_hcd,1230,0,0,0,0,1230,0,0,0,0,0,0,0,0,0,0,0
1773664261.350,106,IR-PCI-MSIX-0000:10:00.0 0-edge xhci_hcd,690,0,0,0,0,0,0,0,0,0,0,0,690,0,0,0,0
1773664261.350,132,IR-PCI-MSIX-0000:7a:00.4 0-edge xhci_hcd,1299,0,0,0,0,0,0,0,0,0,0,0,0,0,1299,0,0
1773664261.350,167,IR-PCI-MSIX-0000:0c:00.0 0-edge enp12s0,1381,0,0,0,0,0,0,0,0,1381,0,0,0,0,0,0,0
1773664261.350,174,IR-PCI-MSI-0000:01:00.0 0-edge nvidia,1732,0,0,0,0,0,0,1732,0,0,0,0,0,0,0,0,0
1773664261.350,LOC,Local timer interrupts,20633,3218,2775,2387,2342,2054,2069,1389,1003,1160,68,62,106,117,110,896,878
1773664261.350,IWI,IRQ work interrupts,3086,293,252,268,233,261,248,315,201,40,27,15,20,29,27,424,432
1773664261.350,RES,Rescheduling interrupts,19487,2590,2314,1480,1576,2415,2142,1531,2046,521,448,260,272,384,355,472,682
1773664261.350,CAL,Function call interrupts,163,5,7,4,5,6,1,11,6,4,2,4,1,2,0,52,54
1773664261.350,TLB,TLB shootdowns,64,5,8,4,6,7,1,11,6,4,2,4,1,2,0,3,1
1773664262.370,66,IR-PCI-MSIX-0000:02:00.0 2-edge nvme0q2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1773664262.370,71,IR-PCI-MSIX-0000:0d:00.0 2-edge nvme1q2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1773664262.370,79,IR-PCI-MSIX-0000:0d:00.0 6-edge nvme1q6,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
1773664262.370,97,IR-PCI-MSIX-0000:0d:00.0 16-edge nvme1q16,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
1773664262.370,98,IR-PCI-MSIX-0000:0e:00.0 0-edge xhci_hcd,1229,0,0,0,0,1229,0,0,0,0,0,0,0,0,0,0,0
1773664262.370,106,IR-PCI-MSIX-0000:10:00.0 0-edge xhci_hcd,701,0,0,0,0,0,0,0,0,0,0,0,701,0,0,0,0
1773664262.370,132,IR-PCI-MSIX-0000:7a:00.4 0-edge xhci_hcd,1295,0,0,0,0,0,0,0,0,0,0,0,0,0,1295,0,0
1773664262.370,167,IR-PCI-MSIX-0000:0c:00.0 0-edge enp12s0,1397,0,0,0,0,0,0,0,0,1397,0,0,0,0,0,0,0
1773664262.370,174,IR-PCI-MSI-0000:01:00.0 0-edge nvidia,1714,0,0,0,0,0,0,1714,0,0,0,0,0,0,0,0,0
1773664262.370,LOC,Local timer interrupts,20965,2876,2779,2625,2282,2291,1843,1582,1229,1224,89,74,128,67,97,913,866
1773664262.370,IWI,IRQ work interrupts,3196,305,296,227,270,260,262,320,208,42,37,27,23,26,36,424,433
1773664262.370,RES,Rescheduling interrupts,21066,2158,2375,1808,1983,2162,2353,1824,2270,571,549,419,392,426,466,579,730
1773664262.370,CAL,Function call interrupts,572,43,34,64,11,37,24,84,39,7,7,6,6,9,75,56,71
1773664262.370,TLB,TLB shootdowns,477,47,35,65,12,38,25,85,39,8,8,7,7,10,76,7,9
1773664263.396,98,IR-PCI-MSIX-0000:0e:00.0 0-edge xhci_hcd,1230,0,0,0,0,1230,0,0,0,0,0,0,0,0,0,0,0
1773664263.396,106,IR-PCI-MSIX-0000:10:00.0 0-edge xhci_hcd,696,0,0,0,0,0,0,0,0,0,0,0,696,0,0,0,0
1773664263.396,132,IR-PCI-MSIX-0000:7a:00.4 0-edge xhci_hcd,1299,0,0,0,0,0,0,0,0,0,0,0,0,0,1299,0,0
1773664263.396,167,IR-PCI-MSIX-0000:0c:00.0 0-edge enp12s0,1405,0,0,0,0,0,0,0,0,1405,0,0,0,0,0,0,0
1773664263.396,174,IR-PCI-MSI-0000:01:00.0 0-edge nvidia,1746,0,0,0,0,0,0,1746,0,0,0,0,0,0,0,0,0
1773664263.396,LOC,Local timer interrupts,21030,2856,3094,2669,2381,2223,1911,1321,1061,1135,106,99,147,88,121,897,921
1773664263.396,IWI,IRQ work interrupts,3059,239,288,300,256,265,245,283,204,31,23,32,24,21,30,412,405
1773664263.396,RES,Rescheduling interrupts,20339,1837,2293,2388,1879,2011,2253,1507,2276,479,524,407,396,349,451,541,750
1773664263.396,CAL,Function call interrupts,193,11,6,6,6,5,9,4,5,4,4,5,4,6,4,51,65
1773664263.396,TLB,TLB shootdowns,91,13,7,7,6,6,8,4,5,4,4,5,4,6,4,4,6
1773664264.417,70,IR-PCI-MSIX-0000:02:00.0 4-edge nvme0q4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1773664264.417,75,IR-PCI-MSIX-0000:0d:00.0 4-edge nvme1q4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1773664264.417,78,IR-PCI-MSIX-0000:02:00.0 8-edge nvme0q8,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
1773664264.417,83,IR-PCI-MSIX-0000:0d:00.0 8-edge nvme1q8,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
1773664264.417,94,IR-PCI-MSIX-0000:02:00.0 16-edge nvme0q16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1773664264.417,97,IR-PCI-MSIX-0000:0d:00.0 16-edge nvme1q16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1773664264.417,98,IR-PCI-MSIX-0000:0e:00.0 0-edge xhci_hcd,1230,0,0,0,0,1230,0,0,0,0,0,0,0,0,0,0,0
1773664264.417,106,IR-PCI-MSIX-0000:10:00.0 0-edge xhci_hcd,700,0,0,0,0,0,0,0,0,0,0,0,700,0,0,0,0
1773664264.417,132,IR-PCI-MSIX-0000:7a:00.4 0-edge xhci_hcd,1299,0,0,0,0,0,0,0,0,0,0,0,0,0,1299,0,0
1773664264.417,167,IR-PCI-MSIX-0000:0c:00.0 0-edge enp12s0,1279,0,0,0,0,0,0,0,0,1279,0,0,0,0,0,0,0
1773664264.417,174,IR-PCI-MSI-0000:01:00.0 0-edge nvidia,1735,0,0,0,0,0,0,1735,0,0,0,0,0,0,0,0,0
1773664264.417,LOC,Local timer interrupts,20484,2797,2821,2732,2375,2297,1901,1440,1071,1018,49,67,98,45,98,845,830
1773664264.417,IWI,IRQ work interrupts,3141,233,303,300,306,262,256,313,193,26,12,23,22,22,18,421,432
1773664264.417,RES,Rescheduling interrupts,18757,1777,2145,2443,2003,1953,2052,1451,2137,296,294,333,265,278,270,372,688
1773664264.417,CAL,Function call interrupts,285,50,7,10,3,4,7,5,106,3,2,3,2,3,2,32,47
1773664264.417,TLB,TLB shootdowns,210,51,7,10,3,4,7,4,106,3,2,3,2,3,2,2,2
1773664265.437,47,IR-PCI-MSIX-0000:02:00.0 1-edge nvme0q1,75,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1773664265.437,74,IR-PCI-MSIX-0000:02:00.0 6-edge nvme0q6,83,0,0,0,0,0,83,0,0,0,0,0,0,0,0,0,0
1773664265.437,79,IR-PCI-MSIX-0000:0d:00.0 6-edge nvme1q6,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1773664265.437,98,IR-PCI-MSIX-0000:0e:00.0 0-edge xhci_hcd,1228,0,0,0,0,1228,0,0,0,0,0,0,0,0,0,0,0
1773664265.437,106,IR-PCI-MSIX-0000:10:00.0 0-edge xhci_hcd,701,0,0,0,0,0,0,0,0,0,0,0,701,0,0,0,0
1773664265.437,132,IR-PCI-MSIX-0000:7a:00.4 0-edge xhci_hcd,1295,0,0,0,0,0,0,0,0,0,0,0,0,0,1295,0,0
1773664265.437,167,IR-PCI-MSIX-0000:0c:00.0 0-edge enp12s0,1315,0,0,0,0,0,0,0,0,1315,0,0,0,0,0,0,0
1773664265.437,174,IR-PCI-MSI-0000:01:00.0 0-edge nvidia,1754,0,0,0,0,0,0,1754,0,0,0,0,0,0,0,0,0
1773664265.437,LOC,Local timer interrupts,20450,2936,3061,2309,2409,2119,2012,1371,1053,1055,100,53,97,72,57,862,886
1773664265.437,IWI,IRQ work interrupts,3171,264,304,270,307,244,306,307,198,37,24,17,16,22,14,422,423
1773664265.437,RES,Rescheduling interrupts,19396,2274,2583,1907,2152,2077,1367,1591,2157,474,424,306,328,337,237,493,688
1773664265.437,CAL,Function call interrupts,182,9,26,6,6,5,3,3,3,1,3,2,2,3,1,48,62
1773664265.437,TLB,TLB shootdowns,76,9,26,7,6,6,3,2,3,1,3,2,2,3,1,2,1
1773664266.456,98,IR-PCI-MSIX-0000:0e:00.0 0-edge xhci_hcd,1229,0,0,0,0,1229,0,0,0,0,0,0,0,0,0,0,0
1773664266.456,106,IR-PCI-MSIX-0000:10:00.0 0-edge xhci_hcd,668,0,0,0,0,0,0,0,0,0,0,0,668,0,0,0,0
1773664266.456,132,IR-PCI-MSIX-0000:7a:00.4 0-edge xhci_hcd,1300,0,0,0,0,0,0,0,0,0,0,0,0,0,1300,0,0
1773664266.456,167,IR-PCI-MSIX-0000:0c:00.0 0-edge enp12s0,2014,0,0,0,0,0,0,0,0,2014,0,0,0,0,0,0,0
1773664266.456,174,IR-PCI-MSI-0000:01:00.0 0-edge nvidia,1747,0,0,0,0,0,0,1747,0,0,0,0,0,0,0,0,0
1773664266.456,LOC,Local timer interrupts,22297,3159,3111,2514,2279,2265,1911,1536,1205,1860,113,87,160,110,124,919,943
1773664266.456,IWI,IRQ work interrupts,3170,285,328,278,270,185,226,308,220,55,32,32,40,28,33,427,422
1773664266.456,RES,Rescheduling interrupts,21159,2553,2089,2239,2283,1396,2098,1786,2337,643,539,496,488,373,409,606,823
1773664266.456,CAL,Function call interrupts,1121,48,24,369,37,258,39,51,137,20,16,5,13,9,18,25,53
1773664266.456,TLB,TLB shootdowns,1059,49,24,368,39,258,40,51,137,22,16,5,13,9,18,5,6
1773664267.475,98,IR-PCI-MSIX-0000:0e:00.0 0-edge xhci_hcd,1233,0,0,0,0,1233,0,0,0,0,0,0,0,0,0,0,0
1773664267.475,106,IR-PCI-MSIX-0000:10:00.0 0-edge xhci_hcd,706,0,0,0,0,0,0,0,0,0,0,0,706,0,0,0,0
1773664267.475,132,IR-PCI-MSIX-0000:7a:00.4 0-edge xhci_hcd,1298,0,0,0,0,0,0,0,0,0,0,0,0,0,1298,0,0
1773664267.475,167,IR-PCI-MSIX-0000:0c:00.0 0-edge enp12s0,1646,0,0,0,0,0,0,0,0,1646,0,0,0,0,0,0,0
1773664267.475,174,IR-PCI-MSI-0000:01:00.0 0-edge nvidia,1730,0,0,0,0,0,0,1730,0,0,0,0,0,0,0,0,0
1773664267.475,LOC,Local timer interrupts,20882,2974,2650,2733,2437,1950,1940,1345,1095,1532,109,76,120,100,67,858,898
1773664267.475,IWI,IRQ work interrupts,3112,300,281,283,308,266,200,285,215,31,28,27,18,30,13,402,425
1773664267.475,RES,Rescheduling interrupts,19934,2524,1790,2464,2094,2386,1542,1622,2110,453,397,404,299,381,230,539,700
1773664267.475,CAL,Function call interrupts,156,51,6,6,7,5,10,5,3,4,5,4,4,4,7,22,15
1773664267.475,TLB,TLB shootdowns,128,51,6,6,7,5,9,5,3,4,5,4,4,4,7,6,3
1773664268.501,98,IR-PCI-MSIX-0000:0e:00.0 0-edge xhci_hcd,1230,0,0,0,0,1230,0,0,0,0,0,0,0,0,0,0,0
1773664268.501,106,IR-PCI-MSIX-0000:10:00.0 0-edge xhci_hcd,745,0,0,0,0,0,0,0,0,0,0,0,745,0,0,0,0
1773664268.501,132,IR-PCI-MSIX-0000:7a:00.4 0-edge xhci_hcd,1297,0,0,0,0,0,0,0,0,0,0,0,0,0,1297,0,0
1773664268.501,167,IR-PCI-MSIX-0000:0c:00.0 0-edge enp12s0,1795,0,0,0,0,0,0,0,0,1795,0,0,0,0,0,0,0
1773664268.501,174,IR-PCI-MSI-0000:01:00.0 0-edge nvidia,1732,0,0,0,0,0,0,1732,0,0,0,0,0,0,0,0,0
1773664268.501,LOC,Local timer interrupts,21047,3149,3047,2615,2267,2186,1732,1412,1147,1286,61,59,156,75,90,898,867
1773664268.501,IWI,IRQ work interrupts,3098,260,332,299,229,254,242,299,208,29,24,21,16,18,17,408,441
1773664268.501,RES,Rescheduling interrupts,19626,2193,2536,2235,1678,1896,1831,1640,2343,433,410,389,299,286,270,470,719
1773664268.501,CAL,Function call interrupts,97,6,5,3,1,2,2,5,3,2,2,2,2,2,2,27,32
1773664268.501,TLB,TLB shootdowns,37,5,5,3,1,2,2,3,3,2,2,2,2,2,2,0,2
1773664269.520,47,IR-PCI-MSIX-0000:02:00.0 1-edge nvme0q1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1773664269.520,66,IR-PCI-MSIX-0000:02:00.0 2-edge nvme0q2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1773664269.520,68,IR-PCI-MSIX-0000:02:00.0 3-edge nvme0q3,9,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0
1773664269.520,69,IR-PCI-MSIX-0000:0d:00.0 1-edge nvme1q1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1773664269.520,70,IR-PCI-MSIX-0000:02:00.0 4-edge nvme0q4,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
1773664269.520,71,IR-PCI-MSIX-0000:0d:00.0 2-edge nvme1q2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1773664269.520,72,IR-PCI-MSIX-0000:02:00.0 5-edge nvme0q5,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0
1773664269.520,73,IR-PCI-MSIX-0000:0d:00.0 3-edge nvme1q3,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0
1773664269.520,74,IR-PCI-MSIX-0000:02:00.0 6-edge nvme0q6,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
1773664269.520,75,IR-PCI-MSIX-0000:0d:00.0 4-edge nvme1q4,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
1773664269.520,77,IR-PCI-MSIX-0000:0d:00.0 5-edge nvme1q5,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
1773664269.520,79,IR-PCI-MSIX-0000:0d:00.0 6-edge nvme1q6,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
1773664269.520,81,IR-PCI-MSIX-0000:0d:00.0 7-edge nvme1q7,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1773664269.520,98,IR-PCI-MSIX-0000:0e:00.0 0-edge xhci_hcd,1230,0,0,0,0,1230,0,0,0,0,0,0,0,0,0,0,0
1773664269.520,106,IR-PCI-MSIX-0000:10:00.0 0-edge xhci_hcd,686,0,0,0,0,0,0,0,0,0,0,0,686,0,0,0,0
1773664269.520,132,IR-PCI-MSIX-0000:7a:00.4 0-edge xhci_hcd,1300,0,0,0,0,0,0,0,0,0,0,0,0,0,1300,0,0
1773664269.520,167,IR-PCI-MSIX-0000:0c:00.0 0-edge enp12s0,1917,0,0,0,0,0,0,0,0,1917,0,0,0,0,0,0,0
1773664269.520,174,IR-PCI-MSI-0000:01:00.0 0-edge nvidia,1738,0,0,0,0,0,0,1738,0,0,0,0,0,0,0,0,0
1773664269.520,LOC,Local timer interrupts,21091,3140,2901,2367,2215,2242,2091,1330,1061,1630,91,46,102,65,81,865,864
1773664269.520,IWI,IRQ work interrupts,2954,259,237,211,246,272,256,329,200,26,16,17,14,27,15,408,421
1773664269.520,RES,Rescheduling interrupts,19113,2426,2233,1622,1632,2318,2057,1561,2214,440,406,237,251,363,316,456,580
1773664269.520,CAL,Function call interrupts,249,7,65,6,9,3,2,5,5,5,3,5,5,4,3,56,68
1773664269.520,TLB,TLB shootdowns,135,9,65,7,9,3,2,4,5,5,3,5,5,4,3,4,4
1773664270.540,55,IR-PCI-MSIX-0000:08:00.0 6-edge nvme2q6,22,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0
1773664270.540,63,IR-PCI-MSIX-0000:08:00.0 14-edge nvme2q14,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
1773664270.540,69,IR-PCI-MSIX-0000:0d:00.0 1-edge nvme1q1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1773664270.540,71,IR-PCI-MSIX-0000:0d:00.0 2-edge nvme1q2,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1773664270.540,74,IR-PCI-MSIX-0000:02:00.0 6-edge nvme0q6,21,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0
1773664270.540,79,IR-PCI-MSIX-0000:0d:00.0 6-edge nvme1q6,22,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0
1773664270.540,90,IR-PCI-MSIX-0000:02:00.0 14-edge nvme0q14,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
1773664270.540,95,IR-PCI-MSIX-0000:0d:00.0 14-edge nvme1q14,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
1773664270.540,98,IR-PCI-MSIX-0000:0e:00.0 0-edge xhci_hcd,1230,0,0,0,0,1230,0,0,0,0,0,0,0,0,0,0,0
1773664270.540,106,IR-PCI-MSIX-0000:10:00.0 0-edge xhci_hcd,721,0,0,0,0,0,0,0,0,0,0,0,721,0,0,0,0
1773664270.540,132,IR-PCI-MSIX-0000:7a:00.4 0-edge xhci_hcd,1299,0,0,0,0,0,0,0,0,0,0,0,0,0,1299,0,0
1773664270.540,167,IR-PCI-MSIX-0000:0c:00.0 0-edge enp12s0,1827,0,0,0,0,0,0,0,0,1827,0,0,0,0,0,0,0
1773664270.540,174,IR-PCI-MSI-0000:01:00.0 0-edge nvidia,1961,0,0,0,0,0,0,1961,0,0,0,0,0,0,0,0,0
1773664270.540,LOC,Local timer interrupts,21542,3037,2791,2357,2559,2269,1908,1408,1141,1621,95,109,203,61,183,879,921
1773664270.540,IWI,IRQ work interrupts,3116,258,278,244,275,247,258,313,216,37,21,25,31,26,30,419,437
1773664270.540,RES,Rescheduling interrupts,20280,2384,2217,1434,2462,1873,2529,1594,2190,490,484,344,389,345,374,524,647
1773664270.540,CAL,Function call interrupts,349,6,74,11,8,7,57,6,6,6,6,7,6,8,6,63,75
1773664270.540,TLB,TLB shootdowns,222,7,74,10,8,7,57,6,6,6,6,7,6,8,6,5,5
1773664271.564,98,IR-PCI-MSIX-0000:0e:00.0 0-edge xhci_hcd,1230,0,0,0,0,1230,0,0,0,0,0,0,0,0,0,0,0
1773664271.564,106,IR-PCI-MSIX-0000:10:00.0 0-edge xhci_hcd,716,0,0,0,0,0,0,0,0,0,0,0,716,0,0,0,0
1773664271.564,132,IR-PCI-MSIX-0000:7a:00.4 0-edge xhci_hcd,1304,0,0,0,0,0,0,0,0,0,0,0,0,0,1304,0,0
1773664271.564,167,IR-PCI-MSIX-0000:0c:00.0 0-edge enp12s0,1503,0,0,0,0,0,0,0,0,1503,0,0,0,0,0,0,0
1773664271.564,174,IR-PCI-MSI-0000:01:00.0 0-edge nvidia,2117,0,0,0,0,0,0,2117,0,0,0,0,0,0,0,0,0
1773664271.564,LOC,Local timer interrupts,21701,2996,2787,2652,2428,2383,2001,1382,1162,1438,99,97,152,100,140,933,950
1773664271.564,IWI,IRQ work interrupts,3111,258,261,275,243,321,247,296,219,30,24,31,25,23,24,418,413
1773664271.564,RES,Rescheduling interrupts,21524,2196,2218,2197,1564,2219,2510,1857,2468,584,473,512,388,450,492,580,818
1773664271.564,CAL,Function call interrupts,190,4,6,5,4,4,4,6,6,4,5,4,5,5,4,69,56
1773664271.564,TLB,TLB shootdowns,70,4,6,4,4,4,4,5,6,4,5,4,5,5,4,4,4
1773664272.585,47,IR-PCI-MSIX-0000:02:00.0 1-edge nvme0q1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
