timestamp,pid,name,cpu_pct,rss_mb,io_read_mbs,io_write_mbs,threads
1773644465.627,8700,xearthlayer,38.9,20,103.75,0.00,4
1773644465.627,9796,python3[X-Plane],0.0,14,0.00,0.00,1
1773644466.649,8700,xearthlayer,41.1,20,103.29,0.00,4
1773644466.649,9796,python3[X-Plane],0.0,14,0.00,0.00,1
1773644467.670,8700,xearthlayer,42.1,20,102.85,0.00,4
1773644467.670,9796,python3[X-Plane],0.0,14,0.00,0.00,1
1773644468.693,8700,xearthlayer,41.1,20,102.27,0.00,4
1773644468.693,9796,python3[X-Plane],0.0,14,0.00,0.00,1
1773644469.716,8700,xearthlayer,41.0,20,100.17,0.00,4
1773644469.716,9796,python3[X-Plane],0.0,14,0.00,0.00,1
1773644470.744,8700,xearthlayer,39.9,20,101.69,0.00,4
1773644470.744,9796,python3[X-Plane],0.0,14,0.00,0.00,1
1773644471.765,8700,xearthlayer,43.1,20,98.39,0.00,4
1773644471.765,9796,python3[X-Plane],0.0,14,0.00,0.00,1
1773644472.787,8700,xearthlayer,40.1,20,99.36,0.00,4
1773644472.787,9796,python3[X-Plane],0.0,14,0.00,0.00,1
1773644473.808,8700,xearthlayer,43.1,20,94.23,0.00,4
1773644473.808,9796,python3[X-Plane],0.0,14,0.00,0.00,1
1773644474.831,8700,xearthlayer,42.0,20,102.33,0.00,4
1773644474.831,9796,python3[X-Plane],0.0,14,0.00,0.00,1
1773644475.859,8700,xearthlayer,64.2,20,56.01,0.00,4
1773644475.859,9796,python3[X-Plane],0.0,14,0.00,0.00,1
1773644476.881,8700,xearthlayer,100.8,20,0.00,0.00,4
1773644476.881,9796,python3[X-Plane],0.0,14,0.00,0.00,1
1773644477.902,8700,xearthlayer,99.9,20,0.00,0.00,4
1773644477.902,9796,python3[X-Plane],0.0,14,0.00,0.00,1
1773644478.924,8700,xearthlayer,99.8,20,0.00,0.00,4
1773644478.924,9796,python3[X-Plane],0.0,14,0.00,0.00,1
1773644479.947,8700,xearthlayer,101.7,20,0.00,0.00,4
1773644479.947,9796,python3[X-Plane],0.0,14,0.00,0.00,1
1773644480.974,8700,xearthlayer,160.7,68,274.45,0.00,37
1773644480.974,9796,python3[X-Plane],0.0,14,0.00,0.00,1
1773644481.996,8700,xearthlayer,678.0,347,1198.24,0.00,37
1773644481.996,9796,python3[X-Plane],0.0,14,0.00,0.00,1
1773644483.019,8700,xearthlayer,672.4,668,997.58,0.00,37
1773644483.019,9796,python3[X-Plane],0.0,14,0.00,0.00,1
1773644484.041,8700,xearthlayer,839.3,688,1249.41,0.00,37
1773644484.041,9796,python3[X-Plane],0.0,14,0.00,0.00,1
1773644485.065,8700,xearthlayer,648.5,909,903.18,0.00,37
1773644485.065,9796,python3[X-Plane],0.0,14,0.00,0.00,1
1773644486.091,8700,xearthlayer,671.5,1153,825.53,0.00,37
1773644486.091,9796,python3[X-Plane],0.0,14,0.00,0.00,1
1773644487.114,8700,xearthlayer,889.9,1175,1183.83,0.00,37
1773644487.114,9796,python3[X-Plane],0.0,14,0.00,0.00,1
1773644488.138,8700,xearthlayer,964.2,1216,1052.15,0.00,37
1773644488.138,9796,python3[X-Plane],0.0,14,0.00,0.00,1
1773644489.161,8700,xearthlayer,711.3,1401,863.08,0.00,37
1773644489.161,9796,python3[X-Plane],0.0,14,0.00,0.00,1
1773644490.183,8700,xearthlayer,181.0,1957,51.28,0.00,37
1773644490.183,9796,python3[X-Plane],0.0,14,0.00,0.00,1
1773644491.210,8700,xearthlayer,851.9,2097,713.52,0.00,37
1773644491.210,9796,python3[X-Plane],0.0,14,0.00,0.00,1
1773644492.232,8700,xearthlayer,148.7,2231,70.32,0.01,40
1773644492.232,9796,python3[X-Plane],0.0,14,0.00,0.00,1
1773644493.250,8700,xearthlayer,100.3,2231,0.00,0.00,40
1773644493.250,9796,python3[X-Plane],0.0,14,0.00,0.00,1
1773644494.267,8700,xearthlayer,99.3,2231,0.00,0.00,40
1773644494.267,9796,python3[X-Plane],0.0,14,0.00,0.00,1
1773644495.285,8700,xearthlayer,102.2,2231,0.00,0.00,40
1773644495.285,9796,python3[X-Plane],0.0,14,0.00,0.00,1
1773644496.309,8700,xearthlayer,97.6,2255,10.11,0.00,40
1773644496.309,9796,python3[X-Plane],0.0,14,0.00,0.00,1
1773644497.329,8700,xearthlayer,517.2,2408,9.17,0.00,39
1773644497.329,9796,python3[X-Plane],0.0,14,0.00,0.00,1
1773644498.377,8700,xearthlayer,1267.3,2460,0.00,0.00,39
1773644498.377,9796,python3[X-Plane],0.0,14,0.00,0.00,1
1773644499.397,8700,xearthlayer,100.9,2460,0.00,0.00,39
1773644499.397,9796,python3[X-Plane],0.0,14,0.00,0.00,1
1773644500.420,8700,xearthlayer,99.8,2460,0.00,0.00,39
1773644500.420,9796,python3[X-Plane],0.0,14,0.00,0.00,1
1773644501.443,8700,xearthlayer,100.6,2460,0.00,0.00,39
1773644501.443,9796,python3[X-Plane],0.0,14,0.00,0.00,1
1773644502.462,8700,xearthlayer,100.1,2460,0.00,0.00,38
1773644502.462,9796,python3[X-Plane],0.0,14,0.00,0.00,1
1773644503.484,8700,xearthlayer,99.8,2460,0.00,0.00,38
1773644503.484,9796,python3[X-Plane],0.0,14,0.00,0.00,1
1773644504.502,8700,xearthlayer,100.1,2460,0.00,0.00,38
1773644504.502,9796,python3[X-Plane],0.0,14,0.00,0.00,1
1773644505.521,8700,xearthlayer,101.1,2460,0.00,0.00,38
1773644505.521,9796,python3[X-Plane],0.0,14,0.00,0.00,1
1773644506.547,8700,xearthlayer,99.4,2460,0.00,0.00,38
1773644506.547,9796,python3[X-Plane],0.0,14,0.00,0.00,1
1773644507.568,8700,xearthlayer,100.9,2460,0.00,0.00,38
1773644507.568,9796,python3[X-Plane],0.0,14,0.00,0.00,1
1773644508.587,8700,xearthlayer,177.6,2653,0.44,27.25,549
1773644508.587,9796,python3[X-Plane],0.0,14,0.00,0.00,1
1773644509.607,8700,xearthlayer,206.1,3102,0.00,26.70,549
1773644509.607,9796,python3[X-Plane],0.0,14,0.00,0.00,1
1773644510.627,8700,xearthlayer,77.4,3113,0.00,17.79,549
1773644510.627,9796,python3[X-Plane],0.0,14,0.00,0.00,1
1773644511.658,8700,xearthlayer,1.0,3113,0.00,0.00,549
1773644511.658,9796,python3[X-Plane],0.0,14,0.00,0.00,1
1773644512.682,8700,xearthlayer,0.0,3113,0.00,0.00,549
1773644512.682,9796,python3[X-Plane],0.0,14,0.00,0.00,1
1773644513.705,8700,xearthlayer,22.5,3180,0.00,2.46,549
1773644513.705,9796,python3[X-Plane],0.0,14,0.00,0.00,1
1773644514.732,8700,xearthlayer,141.3,3480,0.00,32.33,549
1773644514.732,9796,python3[X-Plane],0.0,14,0.00,0.00,1
1773644515.756,8700,xearthlayer,202.1,3770,0.00,38.22,549
1773644515.756,9796,python3[X-Plane],0.0,14,0.00,0.00,1
1773644516.782,8700,xearthlayer,247.6,4014,0.00,48.98,549
1773644516.782,9796,python3[X-Plane],0.0,14,0.00,0.00,1
1773644517.803,8700,xearthlayer,261.5,3941,0.00,58.03,549
1773644517.803,9796,python3[X-Plane],0.0,14,0.00,0.00,1
1773644518.826,8700,xearthlayer,205.2,4202,0.00,37.04,549
1773644518.826,9796,python3[X-Plane],0.0,14,0.00,0.00,1
1773644519.852,8700,xearthlayer,283.8,4212,0.00,64.94,549
1773644519.852,9796,python3[X-Plane],0.0,14,0.00,0.00,1
1773644520.875,8700,xearthlayer,256.1,4754,0.00,60.54,549
1773644520.875,9796,python3[X-Plane],0.0,14,0.00,0.00,1
1773644521.902,8700,xearthlayer,243.3,4666,0.00,51.44,549
1773644521.902,9796,python3[X-Plane],0.0,14,0.00,0.00,1
1773644522.927,8700,xearthlayer,246.8,5199,0.00,47.00,549
1773644522.927,9796,python3[X-Plane],0.0,14,0.00,0.00,1
1773644523.951,8700,xearthlayer,274.5,5411,0.00,69.62,549
1773644523.951,9796,python3[X-Plane],0.0,14,0.00,0.00,1
1773644524.976,8700,xearthlayer,264.3,5120,0.00,75.33,549
1773644524.976,9796,python3[X-Plane],0.0,14,0.00,0.00,1
1773644525.998,8700,xearthlayer,258.4,5715,0.00,52.59,549
1773644525.998,9796,python3[X-Plane],0.0,14,0.00,0.00,1
1773644527.028,8700,xearthlayer,244.6,5889,0.00,52.72,549
1773644527.028,9796,python3[X-Plane],0.0,14,0.00,0.00,1
1773644528.050,8700,xearthlayer,255.4,6072,0.00,56.95,549
1773644528.050,9796,python3[X-Plane],0.0,14,0.00,0.00,1
1773644529.075,8700,xearthlayer,271.1,6033,0.00,64.11,549
1773644529.075,9796,python3[X-Plane],0.0,14,0.00,0.00,1
1773644530.097,8700,xearthlayer,252.4,5662,0.00,69.56,549
1773644530.097,9796,python3[X-Plane],0.0,14,0.00,0.00,1
1773644531.117,8700,xearthlayer,263.7,6278,0.00,58.20,549
1773644531.117,9796,python3[X-Plane],0.0,14,0.00,0.00,1
1773644532.144,8700,xearthlayer,254.3,5906,0.00,68.39,549
1773644532.144,9796,python3[X-Plane],0.0,14,0.00,0.00,1
1773644533.167,8700,xearthlayer,268.9,6313,0.00,57.88,549
1773644533.167,9796,python3[X-Plane],0.0,14,0.00,0.00,1
1773644534.190,8700,xearthlayer,268.7,6376,0.00,66.20,549
1773644534.190,9796,python3[X-Plane],0.0,14,0.00,0.00,1
1773644535.217,8700,xearthlayer,272.7,6346,0.00,81.66,549
1773644535.217,9796,python3[X-Plane],0.0,14,0.00,0.00,1
1773644536.238,8700,xearthlayer,283.0,6466,0.00,73.10,549
1773644536.238,9796,python3[X-Plane],0.0,14,0.00,0.00,1
1773644537.272,8700,xearthlayer,241.9,6193,0.00,59.41,549
1773644537.272,9796,python3[X-Plane],0.0,14,0.00,0.00,1
1773644538.295,8700,xearthlayer,282.4,6434,0.00,70.07,549
1773644538.295,9796,python3[X-Plane],0.0,14,0.00,0.00,1
1773644539.321,8700,xearthlayer,261.3,6449,0.00,82.11,549
1773644539.321,9796,python3[X-Plane],0.0,14,0.00,0.00,1
1773644540.344,8700,xearthlayer,267.8,6459,0.00,71.66,549
1773644540.344,9796,python3[X-Plane],0.0,14,0.00,0.00,1
1773644541.369,8700,xearthlayer,247.0,6535,0.00,50.04,549
1773644541.369,9796,python3[X-Plane],0.0,14,0.00,0.00,1
1773644542.400,8700,xearthlayer,273.4,6556,0.00,70.18,549
1773644542.400,9796,python3[X-Plane],0.0,14,0.00,0.00,1
1773644543.421,8700,xearthlayer,273.3,6634,0.00,81.74,549
1773644543.421,9796,python3[X-Plane],0.0,14,0.00,0.00,1
1773644544.442,8700,xearthlayer,282.2,6710,0.00,79.84,549
1773644544.442,9796,python3[X-Plane],0.0,14,0.00,0.00,1
1773644545.467,8700,xearthlayer,256.5,6298,0.00,62.50,549
1773644545.467,9796,python3[X-Plane],0.0,14,0.00,0.00,1
1773644546.492,8700,xearthlayer,245.7,6781,0.00,46.77,549
1773644546.492,9796,python3[X-Plane],0.0,14,0.00,0.00,1
1773644547.523,8700,xearthlayer,239.8,6430,0.00,43.69,549
1773644547.523,9796,python3[X-Plane],0.0,14,0.00,0.00,1
1773644548.546,8700,xearthlayer,229.6,6819,0.00,31.23,549
1773644548.546,9796,python3[X-Plane],0.0,14,0.00,0.00,1
1773644549.569,8700,xearthlayer,212.1,7034,0.00,16.01,549
1773644549.569,9796,python3[X-Plane],0.0,14,0.00,0.00,1
1773644550.592,8700,xearthlayer,202.3,6463,0.00,17.19,549
1773644550.592,9796,python3[X-Plane],0.0,14,0.00,0.00,1
1773644551.616,8700,xearthlayer,219.9,6948,0.00,22.23,549
1773644551.616,9796,python3[X-Plane],0.0,14,0.00,0.00,1
1773644552.643,8700,xearthlayer,227.7,6641,0.00,32.19,549
1773644552.643,9796,python3[X-Plane],0.0,14,0.00,0.00,1
1773644553.665,8700,xearthlayer,245.7,6953,0.00,48.00,549
1773644553.665,9796,python3[X-Plane],0.0,14,0.00,0.00,1
1773644554.690,8700,xearthlayer,264.3,6919,0.00,56.68,549
1773644554.690,9796,python3[X-Plane],0.0,14,0.00,0.00,1
1773644555.715,8700,xearthlayer,243.0,6996,0.00,49.14,549
1773644555.715,9796,python3[X-Plane],0.0,14,0.00,0.00,1
1773644556.741,8700,xearthlayer,245.5,7168,0.00,35.73,549
1773644556.741,9796,python3[X-Plane],0.0,14,0.00,0.00,1
1773644557.774,8700,xearthlayer,211.1,6657,0.00,30.05,549
1773644557.774,9796,python3[X-Plane],0.0,14,0.00,0.00,1
1773644558.797,8700,xearthlayer,224.9,7069,0.00,26.46,549
1773644558.797,9796,python3[X-Plane],0.0,14,0.00,0.00,1
1773644559.820,8700,xearthlayer,258.0,7246,0.00,48.61,549
1773644559.820,9796,python3[X-Plane],0.0,14,0.00,0.00,1
1773644560.844,8700,xearthlayer,240.2,6622,0.00,55.08,549
1773644560.844,9796,python3[X-Plane],0.0,14,0.00,0.00,1
1773644561.868,8700,xearthlayer,248.1,7209,0.00,36.37,549
1773644561.868,9796,python3[X-Plane],0.0,14,0.00,0.00,1
1773644562.899,8700,xearthlayer,233.7,6986,0.00,42.69,549
1773644562.899,9796,python3[X-Plane],0.0,14,0.00,0.00,1
1773644563.924,8700,xearthlayer,257.7,7131,0.00,64.92,549
1773644563.924,9796,python3[X-Plane],0.0,14,0.00,0.00,1
1773644564.947,8700,xearthlayer,246.2,7345,0.00,44.80,549
1773644564.947,9796,python3[X-Plane],0.0,14,0.00,0.00,1
1773644565.977,8700,xearthlayer,264.2,6827,0.00,67.40,549
1773644565.977,9796,python3[X-Plane],0.0,14,0.00,0.00,1
1773644566.999,8700,xearthlayer,274.9,7387,0.00,58.25,549
1773644566.999,9796,python3[X-Plane],0.0,14,0.00,0.00,1
1773644568.027,8700,xearthlayer,252.8,6937,0.00,56.16,549
1773644568.027,9796,python3[X-Plane],0.0,14,0.00,0.00,1
1773644569.048,8700,xearthlayer,278.4,7395,0.00,67.85,549
1773644569.048,9796,python3[X-Plane],0.0,14,0.00,0.00,1
1773644570.066,8700,xearthlayer,266.0,6809,0.00,84.26,549
1773644570.066,9796,python3[X-Plane],0.0,14,0.00,0.00,1
1773644571.086,8700,xearthlayer,283.4,7394,0.00,82.53,549
1773644571.086,9796,python3[X-Plane],0.0,14,0.00,0.00,1
1773644572.104,8700,xearthlayer,273.1,6932,0.00,73.54,549
1773644572.104,9796,python3[X-Plane],0.0,14,0.00,0.00,1
1773644573.130,8700,xearthlayer,270.9,7361,0.00,54.84,549
1773644573.130,9796,python3[X-Plane],0.0,14,0.00,0.00,1
1773644574.151,8700,xearthlayer,240.0,6897,0.00,46.70,549
1773644574.151,9796,python3[X-Plane],0.0,14,0.00,0.00,1
1773644575.170,8700,xearthlayer,255.2,7355,0.00,46.81,549
1773644575.170,9796,python3[X-Plane],0.0,14,0.00,0.00,1
1773644576.194,8700,xearthlayer,235.4,6895,0.00,46.64,549
1773644576.194,9796,python3[X-Plane],0.0,14,0.00,0.00,1
1773644577.216,8700,xearthlayer,261.1,7407,0.00,46.27,549
1773644577.216,9796,python3[X-Plane],0.0,14,0.00,0.00,1
1773644578.242,8700,xearthlayer,239.8,6899,0.00,46.90,549
1773644578.242,9796,python3[X-Plane],0.0,14,0.00,0.00,1
1773644578.242,13462,qemu-system-x86,104.3,149,0.00,0.00,35
1773644579.260,8700,xearthlayer,256.4,7423,0.00,52.96,549
1773644579.260,9796,python3[X-Plane],0.0,14,0.00,0.00,1
1773644579.260,13462,qemu-system-x86,105.1,266,0.00,0.00,35
1773644580.285,8700,xearthlayer,237.9,7364,0.00,45.49,549
1773644580.285,9796,python3[X-Plane],0.0,14,0.00,0.00,1
1773644580.285,13462,qemu-system-x86,115.0,4175,0.00,0.00,35
1773644581.309,8700,xearthlayer,240.3,7320,0.00,32.26,549
1773644581.309,9796,python3[X-Plane],0.0,14,0.00,0.00,1
1773644581.309,13462,qemu-system-x86,65.4,4177,0.00,0.00,35
1773644582.335,8700,xearthlayer,214.4,7359,0.00,16.77,549
1773644582.335,9796,python3[X-Plane],0.0,14,0.00,0.00,1
1773644582.335,13462,qemu-system-x86,76.0,4177,0.00,0.00,35
1773644583.368,8700,xearthlayer,204.3,6937,0.00,21.31,549
1773644583.368,9796,python3[X-Plane],0.0,14,0.00,0.00,1
1773644583.368,13462,qemu-system-x86,73.6,4177,0.00,0.00,35
1773644584.393,8700,xearthlayer,227.2,7425,0.00,21.24,549
1773644584.393,9796,python3[X-Plane],0.0,14,0.00,0.00,1
1773644584.393,13462,qemu-system-x86,139.4,4179,0.00,0.00,35
1773644585.420,8700,xearthlayer,223.0,6922,0.00,33.06,549
1773644585.420,9796,python3[X-Plane],0.0,14,0.00,0.00,1
1773644585.420,13462,qemu-system-x86,188.9,4185,0.00,0.00,35
1773644586.445,8700,xearthlayer,226.4,7462,0.00,23.47,549
1773644586.445,9796,python3[X-Plane],0.0,14,0.00,0.00,1
1773644586.445,13462,qemu-system-x86,185.4,4193,0.00,0.00,35
1773644587.470,8700,xearthlayer,198.1,7129,0.00,6.05,549
1773644587.470,9796,python3[X-Plane],0.0,14,0.00,0.00,1
1773644587.470,13462,qemu-system-x86,200.0,4213,0.00,0.00,35
1773644588.500,8700,xearthlayer,179.6,7414,0.00,0.00,549
1773644588.500,9796,python3[X-Plane],0.0,14,0.00,0.00,1
1773644588.500,13462,qemu-system-x86,198.1,4235,0.00,0.00,35
1773644589.525,8700,xearthlayer,199.0,7508,0.00,0.01,549
1773644589.525,9796,python3[X-Plane],0.0,14,0.00,0.00,1
1773644589.525,13462,qemu-system-x86,200.0,4235,0.00,0.00,35
1773644590.555,8700,xearthlayer,180.7,7456,0.00,4.52,549
1773644590.555,9796,python3[X-Plane],0.0,14,0.00,0.00,1
1773644590.555,13462,qemu-system-x86,198.2,4235,0.00,0.00,35
1773644591.583,8700,xearthlayer,227.5,7495,0.00,20.20,549
1773644591.583,9796,python3[X-Plane],0.0,14,0.00,0.00,1
1773644591.583,13462,qemu-system-x86,197.4,4235,0.00,0.00,35
1773644592.609,8700,xearthlayer,189.1,7070,0.00,8.27,549
1773644592.609,9796,python3[X-Plane],0.0,14,0.00,0.00,1
1773644592.609,13462,qemu-system-x86,199.8,4283,0.00,0.00,35
1773644593.639,8700,xearthlayer,168.1,6966,0.00,12.47,549
1773644593.639,9796,python3[X-Plane],0.0,14,0.00,0.00,1
1773644593.639,13462,qemu-system-x86,197.2,4283,0.00,0.00,35
1773644594.661,8700,xearthlayer,249.3,7097,0.00,50.28,549
1773644594.661,9796,python3[X-Plane],0.0,14,0.00,0.00,1
1773644594.661,13462,qemu-system-x86,198.5,4283,0.00,0.00,35
1773644595.684,8700,xearthlayer,241.4,6960,0.00,45.48,549
1773644595.684,9796,python3[X-Plane],0.0,14,0.00,0.00,1
1773644595.684,13462,qemu-system-x86,198.4,4283,0.00,0.00,35
1773644596.712,8700,xearthlayer,249.1,7197,0.00,42.05,549
1773644596.712,9796,python3[X-Plane],0.0,14,0.00,0.00,1
1773644596.712,13462,qemu-system-x86,197.5,4284,0.00,0.00,45
1773644597.737,8700,xearthlayer,173.6,6923,0.00,32.13,549
1773644597.737,9796,python3[X-Plane],0.0,14,0.00,0.00,1
1773644597.737,13462,qemu-system-x86,200.0,4284,0.00,0.00,45
1773644598.768,8700,xearthlayer,131.0,7280,0.00,26.31,549
1773644598.768,9796,python3[X-Plane],0.0,14,0.00,0.00,1
1773644598.768,13462,qemu-system-x86,197.0,4284,0.00,0.00,45
1773644599.792,8700,xearthlayer,145.5,7098,0.00,33.85,549
1773644599.792,9796,python3[X-Plane],0.0,14,0.00,0.00,1
1773644599.792,13462,qemu-system-x86,197.2,4284,0.00,0.00,45
1773644600.816,8700,xearthlayer,202.2,6953,0.00,58.92,549
1773644600.816,9796,python3[X-Plane],0.0,14,0.00,0.00,1
1773644600.816,13462,qemu-system-x86,197.4,4284,0.00,0.00,45
1773644601.840,8700,xearthlayer,266.6,7320,0.00,65.28,549
1773644601.840,9796,python3[X-Plane],0.0,14,0.00,0.00,1
1773644601.840,13462,qemu-system-x86,105.5,4284,0.00,0.00,45
1773644602.863,8700,xearthlayer,284.3,7223,0.00,65.21,549
1773644602.863,9796,python3[X-Plane],0.0,14,0.00,0.00,1
1773644602.863,13462,qemu-system-x86,66.4,4284,0.00,0.00,45
1773644603.895,8700,xearthlayer,272.3,7384,0.00,63.34,549
1773644603.895,9796,python3[X-Plane],0.0,14,0.00,0.00,1
1773644603.895,13462,qemu-system-x86,144.4,4284,0.00,0.00,45
1773644604.920,8700,xearthlayer,282.2,7144,0.00,60.48,549
1773644604.920,9796,python3[X-Plane],0.0,14,0.00,0.00,1
1773644604.920,13462,qemu-system-x86,173.8,4284,0.00,0.00,45
1773644605.943,8700,xearthlayer,291.3,7500,0.00,76.38,549
1773644605.943,9796,python3[X-Plane],0.0,14,0.00,0.00,1
1773644605.943,13462,qemu-system-x86,198.4,4284,0.00,0.00,45
1773644606.967,8700,xearthlayer,272.3,7042,0.00,65.60,549
1773644606.967,9796,python3[X-Plane],0.0,14,0.00,0.00,1
1773644606.967,13462,qemu-system-x86,186.4,4284,0.00,0.00,45
1773644607.991,8700,xearthlayer,283.1,7560,0.00,63.71,549
1773644607.991,9796,python3[X-Plane],0.0,14,0.00,0.00,1
1773644607.991,13462,qemu-system-x86,153.3,4284,0.00,0.00,45
1773644609.022,8700,xearthlayer,225.1,7071,0.00,31.07,549
1773644609.022,9796,python3[X-Plane],0.0,14,0.00,0.00,1
1773644609.022,13462,qemu-system-x86,126.2,4284,0.00,0.00,45
1773644610.044,8700,xearthlayer,261.1,7569,0.00,50.81,549
1773644610.044,9796,python3[X-Plane],0.0,14,0.00,0.00,1
1773644610.044,13462,qemu-system-x86,163.3,4285,0.00,0.00,73
1773644611.067,8700,xearthlayer,275.9,7005,0.00,68.87,549
1773644611.067,9796,python3[X-Plane],0.0,14,0.00,0.00,1
1773644611.067,13462,qemu-system-x86,197.6,4285,0.00,0.00,73
1773644612.091,8700,xearthlayer,261.6,7580,0.00,46.71,549
1773644612.091,9796,python3[X-Plane],0.0,14,0.00,0.00,1
1773644612.091,13462,qemu-system-x86,199.1,4285,0.00,0.00,73
1773644613.116,8700,xearthlayer,278.2,6996,0.00,76.48,549
1773644613.116,9796,python3[X-Plane],0.0,14,0.00,0.00,1
1773644613.116,13462,qemu-system-x86,199.2,4285,0.00,0.00,73
1773644614.148,8700,xearthlayer,286.7,7592,0.00,62.82,549
1773644614.148,9796,python3[X-Plane],0.0,14,0.00,0.00,1
1773644614.148,13462,qemu-system-x86,195.7,4285,0.00,0.00,73
1773644615.172,8700,xearthlayer,264.5,7009,0.00,61.56,549
1773644615.172,9796,python3[X-Plane],1.0,14,0.00,0.00,1
1773644615.172,13462,qemu-system-x86,198.1,4285,0.00,0.00,73
1773644616.198,8700,xearthlayer,277.0,7458,0.00,58.41,549
1773644616.198,9796,python3[X-Plane],0.0,14,0.00,0.00,1
1773644616.198,13462,qemu-system-x86,198.0,4285,0.00,0.00,73
1773644617.221,8700,xearthlayer,236.5,7386,0.00,46.64,549
1773644617.221,9796,python3[X-Plane],0.0,14,0.00,0.00,1
1773644617.221,13462,qemu-system-x86,197.4,4285,0.00,0.00,73
1773644618.247,8700,xearthlayer,237.8,7563,0.00,27.18,549
1773644618.247,9796,python3[X-Plane],0.0,14,0.00,0.00,1
1773644618.247,13462,qemu-system-x86,196.9,4285,0.00,0.00,73
1773644619.279,8700,xearthlayer,222.0,7471,0.00,34.43,549
1773644619.279,9796,python3[X-Plane],0.0,14,0.00,0.00,1
1773644619.279,13462,qemu-system-x86,195.8,4285,0.00,0.00,73
1773644620.306,8700,xearthlayer,219.1,7604,0.00,12.21,549
1773644620.306,9796,python3[X-Plane],0.0,14,0.00,0.00,1
1773644620.306,13462,qemu-system-x86,151.9,4285,0.00,0.00,73
1773644621.331,8700,xearthlayer,208.8,7104,0.00,20.14,549
1773644621.331,9796,python3[X-Plane],0.0,14,0.00,0.00,1
1773644621.331,13462,qemu-system-x86,128.8,4285,0.00,0.00,73
1773644622.353,8700,xearthlayer,245.5,7546,0.00,39.68,549
1773644622.353,9796,python3[X-Plane],0.0,14,0.00,0.00,1
1773644622.353,13462,qemu-system-x86,122.3,4285,0.00,0.00,73
1773644623.375,8700,xearthlayer,229.9,7140,0.00,31.86,549
1773644623.375,9796,python3[X-Plane],0.0,14,0.00,0.00,1
1773644623.375,13462,qemu-system-x86,127.2,4285,0.00,0.00,73
1773644624.404,8700,xearthlayer,243.9,7498,0.00,36.12,549
1773644624.404,9796,python3[X-Plane],0.0,14,0.00,0.00,1
1773644624.404,13462,qemu-system-x86,123.4,4285,0.00,0.00,73
1773644625.431,8700,xearthlayer,252.2,7097,0.00,45.95,549
1773644625.431,9796,python3[X-Plane],0.0,14,0.00,0.00,1
1773644625.431,13462,qemu-system-x86,122.7,4285,0.00,0.00,73
1773644626.456,8700,xearthlayer,260.6,7423,0.00,44.70,549
1773644626.456,9796,python3[X-Plane],0.0,14,0.00,0.00,1
1773644626.456,13462,qemu-system-x86,136.7,4285,0.00,0.00,73
1773644627.482,8700,xearthlayer,250.3,7107,0.00,46.62,549
1773644627.482,9796,python3[X-Plane],0.0,14,0.00,0.00,1
1773644627.482,13462,qemu-system-x86,148.0,4285,0.00,0.00,73
1773644628.507,8700,xearthlayer,246.9,7405,0.00,34.22,549
1773644628.507,9796,python3[X-Plane],0.0,14,0.00,0.00,1
1773644628.507,13462,qemu-system-x86,73.2,4285,0.00,0.00,73
1773644629.538,8700,xearthlayer,246.2,6963,0.00,44.70,549
1773644629.538,9796,python3[X-Plane],0.0,14,0.00,0.00,1
1773644629.538,13462,qemu-system-x86,176.4,4285,0.00,0.00,73
1773644630.564,8700,xearthlayer,265.3,7593,0.00,58.94,549
1773644630.564,9796,python3[X-Plane],0.0,14,0.00,0.00,1
1773644630.564,13462,qemu-system-x86,124.9,4285,0.00,0.00,73
1773644631.592,8700,xearthlayer,198.5,6976,0.00,29.76,549
1773644631.592,9796,python3[X-Plane],0.0,14,0.00,0.00,1
1773644631.592,13462,qemu-system-x86,124.5,4285,0.00,0.00,73
1773644632.616,8700,xearthlayer,224.5,7565,0.00,29.30,549
1773644632.616,9796,python3[X-Plane],0.0,14,0.00,0.00,1
1773644632.616,13462,qemu-system-x86,53.7,4285,0.00,0.00,73
1773644633.640,8700,xearthlayer,195.3,7057,0.00,28.52,549
1773644633.640,9796,python3[X-Plane],0.0,14,0.00,0.00,1
1773644633.640,13462,qemu-system-x86,54.7,4285,0.00,0.00,73
1773644634.670,8700,xearthlayer,166.1,7334,0.00,36.90,549
1773644634.670,9796,python3[X-Plane],0.0,14,0.00,0.00,1
1773644634.670,13462,qemu-system-x86,48.6,4285,0.00,0.00,73
1773644635.694,8700,xearthlayer,148.4,7270,0.00,29.23,549
1773644635.694,9796,python3[X-Plane],0.0,14,0.00,0.00,1
1773644635.694,13462,qemu-system-x86,50.8,4285,0.00,0.00,73
1773644636.719,8700,xearthlayer,227.4,7407,0.00,46.84,549
1773644636.719,9796,python3[X-Plane],0.0,14,0.00,0.00,1
1773644636.719,13462,qemu-system-x86,26.4,4285,0.00,0.00,73
1773644637.743,8700,xearthlayer,265.6,6895,0.00,51.78,549
1773644637.743,9796,python3[X-Plane],0.0,14,0.00,0.00,1
1773644637.743,13462,qemu-system-x86,41.0,4285,0.00,0.00,73
1773644638.765,8700,xearthlayer,285.6,7252,0.00,63.41,549
1773644638.765,9796,python3[X-Plane],0.0,14,0.00,0.00,1
1773644638.765,13462,qemu-system-x86,38.1,4285,0.00,0.00,73
1773644639.798,8700,xearthlayer,265.3,6814,0.00,59.32,549
1773644639.798,9796,python3[X-Plane],0.0,14,0.00,0.00,1
