timestamp,pid,name,cpu_pct,rss_mb,swap_mb,io_read_mbs,io_write_mbs,threads
1774102912.916,2221,kwin_wayland_wr,0.0,18,0,0.00,0.00,2
1774102912.916,2234,kwin_wayland,1.9,487,0,0.00,0.00,5
1774102912.916,2380,plasmashell,1.0,828,0,0.00,0.00,12
1774102912.916,2850,firefox-bin,0.0,952,0,0.00,0.00,100
1774102912.916,2856,crashhelper[firefox],0.0,3,0,0.00,0.00,2
1774102912.916,2923,forkserver[firefox],0.0,28,0,0.00,0.00,1
1774102912.916,2925,Socket Process[firefox],0.0,37,0,0.00,0.00,6
1774102912.916,2940,Privileged Cont[firefox],0.0,136,0,0.00,0.00,29
1774102912.916,2951,RDD Process[firefox],0.0,61,0,0.00,0.00,5
1774102912.916,3025,WebExtensions[firefox],0.0,152,0,0.00,0.00,28
1774102912.916,3113,Utility Process[firefox],0.0,34,0,0.00,0.00,5
1774102912.916,3559,Isolated Web Co[firefox],0.0,298,0,0.00,0.00,28
1774102912.916,3735,Isolated Web Co[firefox],0.0,352,0,0.00,0.00,36
1774102912.916,21405,kioworker[plasmashell],0.0,31,0,0.00,0.00,3
1774102912.916,21515,easyeffects,0.0,248,0,0.00,0.00,10
1774102912.916,21754,qemu-system-x86,5.8,4300,0,0.00,0.00,29
1774102912.916,22576,xearthlayer,197.1,7638,0,50.92,0.01,549
1774102912.916,23269,Isolated Web Co[firefox],0.0,173,0,0.00,0.00,29
1774102912.916,23360,Web Content[firefox],0.0,77,0,0.00,0.00,27
1774102912.916,24147,Web Content[firefox],0.0,77,0,0.00,0.00,27
1774102912.916,24627,Web Content[firefox],0.0,76,0,0.00,0.00,27
1774102912.916,26601,python3[X-Plane],0.0,14,0,0.00,0.00,1
1774102913.940,2221,kwin_wayland_wr,0.0,18,0,0.00,0.00,2
1774102913.940,2234,kwin_wayland,3.9,487,0,0.00,0.00,5
1774102913.940,2380,plasmashell,0.0,828,0,0.00,0.00,12
1774102913.940,2850,firefox-bin,0.0,952,0,0.00,0.00,100
1774102913.940,2856,crashhelper[firefox],0.0,3,0,0.00,0.00,2
1774102913.940,2923,forkserver[firefox],0.0,28,0,0.00,0.00,1
1774102913.940,2925,Socket Process[firefox],0.0,37,0,0.00,0.00,6
1774102913.940,2940,Privileged Cont[firefox],0.0,136,0,0.00,0.00,29
1774102913.940,2951,RDD Process[firefox],0.0,61,0,0.00,0.00,5
1774102913.940,3025,WebExtensions[firefox],0.0,152,0,0.00,0.00,28
1774102913.940,3113,Utility Process[firefox],0.0,34,0,0.00,0.00,5
1774102913.940,3559,Isolated Web Co[firefox],0.0,298,0,0.00,0.00,28
1774102913.940,3735,Isolated Web Co[firefox],1.0,352,0,0.00,0.00,36
1774102913.940,21405,kioworker[plasmashell],0.0,31,0,0.00,0.00,3
1774102913.940,21515,easyeffects,0.0,248,0,0.00,0.00,10
1774102913.940,21754,qemu-system-x86,5.9,4300,0,0.00,0.00,29
1774102913.940,22576,xearthlayer,194.2,7312,0,62.01,0.00,549
1774102913.940,23269,Isolated Web Co[firefox],0.0,173,0,0.00,0.00,29
1774102913.940,23360,Web Content[firefox],0.0,77,0,0.00,0.00,27
1774102913.940,24147,Web Content[firefox],0.0,77,0,0.00,0.00,27
1774102913.940,24627,Web Content[firefox],0.0,76,0,0.00,0.00,27
1774102913.940,26601,python3[X-Plane],0.0,14,0,0.00,0.00,1
1774102914.963,2221,kwin_wayland_wr,0.0,18,0,0.00,0.00,2
1774102914.963,2234,kwin_wayland,1.0,487,0,0.00,0.00,5
1774102914.963,2380,plasmashell,0.0,828,0,0.00,0.00,12
1774102914.963,2850,firefox-bin,0.0,952,0,0.00,0.00,100
1774102914.963,2856,crashhelper[firefox],0.0,3,0,0.00,0.00,2
1774102914.963,2923,forkserver[firefox],0.0,28,0,0.00,0.00,1
1774102914.963,2925,Socket Process[firefox],0.0,37,0,0.00,0.00,6
1774102914.963,2940,Privileged Cont[firefox],0.0,136,0,0.00,0.00,29
1774102914.963,2951,RDD Process[firefox],0.0,61,0,0.00,0.00,5
1774102914.963,3025,WebExtensions[firefox],0.0,152,0,0.00,0.00,28
1774102914.963,3113,Utility Process[firefox],0.0,34,0,0.00,0.00,5
1774102914.963,3559,Isolated Web Co[firefox],0.0,298,0,0.00,0.00,28
1774102914.963,3735,Isolated Web Co[firefox],1.0,352,0,0.00,0.00,36
1774102914.963,21405,kioworker[plasmashell],0.0,31,0,0.00,0.00,3
1774102914.963,21515,easyeffects,0.0,248,0,0.00,0.00,10
1774102914.963,21754,qemu-system-x86,5.9,4300,0,0.00,0.00,29
1774102914.963,22576,xearthlayer,189.6,7567,0,44.77,0.01,549
1774102914.963,23269,Isolated Web Co[firefox],0.0,173,0,0.00,0.00,29
1774102914.963,23360,Web Content[firefox],0.0,77,0,0.00,0.00,27
1774102914.963,24147,Web Content[firefox],0.0,77,0,0.00,0.00,27
1774102914.963,24627,Web Content[firefox],0.0,76,0,0.00,0.00,27
1774102914.963,26601,python3[X-Plane],0.0,14,0,0.00,0.00,1
1774102915.985,2221,kwin_wayland_wr,0.0,18,0,0.00,0.00,2
1774102915.985,2234,kwin_wayland,0.0,487,0,0.00,0.00,5
1774102915.985,2380,plasmashell,0.0,828,0,0.00,0.00,12
1774102915.985,2850,firefox-bin,0.0,952,0,0.00,0.00,100
1774102915.985,2856,crashhelper[firefox],0.0,3,0,0.00,0.00,2
1774102915.985,2923,forkserver[firefox],0.0,28,0,0.00,0.00,1
1774102915.985,2925,Socket Process[firefox],0.0,37,0,0.00,0.00,6
1774102915.985,2940,Privileged Cont[firefox],0.0,136,0,0.00,0.00,29
1774102915.985,2951,RDD Process[firefox],0.0,61,0,0.00,0.00,5
1774102915.985,3025,WebExtensions[firefox],0.0,152,0,0.00,0.00,28
1774102915.985,3113,Utility Process[firefox],0.0,34,0,0.00,0.00,5
1774102915.985,3559,Isolated Web Co[firefox],0.0,298,0,0.00,0.00,28
1774102915.985,3735,Isolated Web Co[firefox],1.0,352,0,0.00,0.00,36
1774102915.985,21405,kioworker[plasmashell],0.0,31,0,0.00,0.00,3
1774102915.985,21515,easyeffects,0.0,248,0,0.00,0.00,10
1774102915.985,21754,qemu-system-x86,5.9,4300,0,0.00,0.00,23
1774102915.985,22576,xearthlayer,197.7,7393,0,62.10,0.00,549
1774102915.985,23269,Isolated Web Co[firefox],0.0,173,0,0.00,0.00,29
1774102915.985,23360,Web Content[firefox],0.0,77,0,0.00,0.00,27
1774102915.985,24147,Web Content[firefox],0.0,77,0,0.00,0.00,27
1774102915.985,24627,Web Content[firefox],0.0,76,0,0.00,0.00,27
1774102915.985,26601,python3[X-Plane],0.0,14,0,0.00,0.00,1
1774102917.007,2221,kwin_wayland_wr,0.0,18,0,0.00,0.00,2
1774102917.007,2234,kwin_wayland,1.0,487,0,0.00,0.00,5
1774102917.007,2380,plasmashell,1.0,828,0,0.00,0.00,12
1774102917.007,2850,firefox-bin,0.0,952,0,0.00,0.00,100
1774102917.007,2856,crashhelper[firefox],0.0,3,0,0.00,0.00,2
1774102917.007,2923,forkserver[firefox],0.0,28,0,0.00,0.00,1
1774102917.007,2925,Socket Process[firefox],0.0,37,0,0.00,0.00,6
1774102917.007,2940,Privileged Cont[firefox],0.0,136,0,0.00,0.00,29
1774102917.007,2951,RDD Process[firefox],0.0,61,0,0.00,0.00,5
1774102917.007,3025,WebExtensions[firefox],0.0,152,0,0.00,0.00,27
1774102917.007,3113,Utility Process[firefox],0.0,34,0,0.00,0.00,5
1774102917.007,3559,Isolated Web Co[firefox],0.0,298,0,0.00,0.00,28
1774102917.007,3735,Isolated Web Co[firefox],1.0,352,0,0.00,0.00,36
1774102917.007,21405,kioworker[plasmashell],0.0,31,0,0.00,0.00,3
1774102917.007,21515,easyeffects,0.0,248,0,0.00,0.00,10
1774102917.007,21754,qemu-system-x86,6.9,4300,0,0.00,0.00,23
1774102917.007,22576,xearthlayer,195.7,7595,0,49.47,0.01,549
1774102917.007,23269,Isolated Web Co[firefox],0.0,173,0,0.00,0.00,28
1774102917.007,23360,Web Content[firefox],0.0,77,0,0.00,0.00,27
1774102917.007,24147,Web Content[firefox],0.0,77,0,0.00,0.00,27
1774102917.007,24627,Web Content[firefox],0.0,76,0,0.00,0.00,27
1774102917.007,26601,python3[X-Plane],0.0,14,0,0.00,0.00,1
1774102918.040,2221,kwin_wayland_wr,0.0,18,0,0.00,0.00,2
1774102918.040,2234,kwin_wayland,0.0,487,0,0.00,0.00,5
1774102918.040,2380,plasmashell,0.0,828,0,0.00,0.00,12
1774102918.040,2850,firefox-bin,0.0,952,0,0.00,0.00,100
1774102918.040,2856,crashhelper[firefox],0.0,3,0,0.00,0.00,2
1774102918.040,2923,forkserver[firefox],0.0,28,0,0.00,0.00,1
1774102918.040,2925,Socket Process[firefox],0.0,37,0,0.00,0.00,6
1774102918.040,2940,Privileged Cont[firefox],0.0,136,0,0.00,0.00,29
1774102918.040,2951,RDD Process[firefox],0.0,61,0,0.00,0.00,5
1774102918.040,3025,WebExtensions[firefox],0.0,152,0,0.00,0.00,27
1774102918.040,3113,Utility Process[firefox],0.0,34,0,0.00,0.00,5
1774102918.040,3559,Isolated Web Co[firefox],1.0,298,0,0.00,0.00,28
1774102918.040,3735,Isolated Web Co[firefox],0.0,352,0,0.00,0.00,36
1774102918.040,21405,kioworker[plasmashell],0.0,31,0,0.00,0.00,3
1774102918.040,21515,easyeffects,0.0,248,0,0.00,0.00,10
1774102918.040,21754,qemu-system-x86,5.8,4300,0,0.00,0.00,23
1774102918.040,22576,xearthlayer,193.6,7308,0,64.99,0.00,549
1774102918.040,23269,Isolated Web Co[firefox],0.0,173,0,0.00,0.00,28
1774102918.040,23360,Web Content[firefox],0.0,77,0,0.00,0.00,27
1774102918.040,24147,Web Content[firefox],0.0,77,0,0.00,0.00,27
1774102918.040,24627,Web Content[firefox],0.0,76,0,0.00,0.00,27
1774102918.040,26601,python3[X-Plane],0.0,14,0,0.00,0.00,1
1774102919.062,2221,kwin_wayland_wr,0.0,18,0,0.00,0.00,2
1774102919.062,2234,kwin_wayland,0.0,487,0,0.00,0.00,5
1774102919.062,2380,plasmashell,0.0,828,0,0.00,0.00,12
1774102919.062,2850,firefox-bin,0.0,952,0,0.00,0.00,100
1774102919.062,2856,crashhelper[firefox],0.0,3,0,0.00,0.00,2
1774102919.062,2923,forkserver[firefox],0.0,28,0,0.00,0.00,1
1774102919.062,2925,Socket Process[firefox],0.0,37,0,0.00,0.00,6
1774102919.062,2940,Privileged Cont[firefox],0.0,136,0,0.00,0.00,29
1774102919.062,2951,RDD Process[firefox],0.0,61,0,0.00,0.00,5
1774102919.062,3025,WebExtensions[firefox],0.0,152,0,0.00,0.00,27
1774102919.062,3113,Utility Process[firefox],0.0,34,0,0.00,0.00,5
1774102919.062,3559,Isolated Web Co[firefox],0.0,298,0,0.00,0.00,28
1774102919.062,3735,Isolated Web Co[firefox],1.0,352,0,0.00,0.00,36
1774102919.062,21515,easyeffects,0.0,248,0,0.00,0.00,10
1774102919.062,21754,qemu-system-x86,13.7,4300,0,0.00,0.00,23
1774102919.062,22576,xearthlayer,190.7,7599,0,47.39,0.00,549
1774102919.062,23269,Isolated Web Co[firefox],0.0,173,0,0.00,0.00,28
1774102919.062,23360,Web Content[firefox],0.0,77,0,0.00,0.00,27
1774102919.062,24147,Web Content[firefox],0.0,77,0,0.00,0.00,27
1774102919.062,24627,Web Content[firefox],0.0,76,0,0.00,0.00,27
1774102919.062,26601,python3[X-Plane],0.0,14,0,0.00,0.00,1
1774102920.088,2221,kwin_wayland_wr,0.0,18,0,0.00,0.00,2
1774102920.088,2234,kwin_wayland,0.0,487,0,0.00,0.00,5
1774102920.088,2380,plasmashell,0.0,828,0,0.00,0.00,12
1774102920.088,2850,firefox-bin,0.0,952,0,0.00,0.00,100
1774102920.088,2856,crashhelper[firefox],0.0,3,0,0.00,0.00,2
1774102920.088,2923,forkserver[firefox],0.0,28,0,0.00,0.00,1
1774102920.088,2925,Socket Process[firefox],0.0,37,0,0.00,0.00,6
1774102920.088,2940,Privileged Cont[firefox],0.0,136,0,0.00,0.00,29
1774102920.088,2951,RDD Process[firefox],0.0,61,0,0.00,0.00,5
1774102920.088,3025,WebExtensions[firefox],0.0,152,0,0.00,0.00,27
1774102920.088,3113,Utility Process[firefox],0.0,34,0,0.00,0.00,5
1774102920.088,3559,Isolated Web Co[firefox],0.0,298,0,0.00,0.00,28
1774102920.088,3735,Isolated Web Co[firefox],1.0,352,0,0.00,0.00,36
1774102920.088,21515,easyeffects,0.0,248,0,0.00,0.00,10
1774102920.088,21754,qemu-system-x86,8.8,4300,0,0.00,0.00,23
1774102920.088,22576,xearthlayer,193.0,7282,0,63.72,0.01,549
1774102920.088,23269,Isolated Web Co[firefox],0.0,173,0,0.00,0.00,28
1774102920.088,23360,Web Content[firefox],0.0,77,0,0.00,0.00,27
1774102920.088,24147,Web Content[firefox],0.0,77,0,0.00,0.00,27
1774102920.088,24627,Web Content[firefox],0.0,76,0,0.00,0.00,27
1774102920.088,26601,python3[X-Plane],0.0,14,0,0.00,0.00,1
1774102921.110,2221,kwin_wayland_wr,0.0,18,0,0.00,0.00,2
1774102921.110,2234,kwin_wayland,3.9,487,0,0.00,0.00,5
1774102921.110,2380,plasmashell,1.0,828,0,0.03,0.29,12
1774102921.110,2850,firefox-bin,0.0,952,0,0.00,0.00,100
1774102921.110,2856,crashhelper[firefox],0.0,3,0,0.00,0.00,2
1774102921.110,2923,forkserver[firefox],0.0,28,0,0.00,0.00,1
1774102921.110,2925,Socket Process[firefox],0.0,37,0,0.00,0.00,6
1774102921.110,2940,Privileged Cont[firefox],0.0,136,0,0.00,0.00,28
1774102921.110,2951,RDD Process[firefox],0.0,61,0,0.00,0.00,5
1774102921.110,3025,WebExtensions[firefox],0.0,152,0,0.00,0.00,27
1774102921.110,3113,Utility Process[firefox],0.0,34,0,0.00,0.00,5
1774102921.110,3559,Isolated Web Co[firefox],0.0,298,0,0.00,0.00,28
1774102921.110,3735,Isolated Web Co[firefox],1.0,352,0,0.00,0.00,36
1774102921.110,21515,easyeffects,0.0,248,0,0.00,0.00,10
1774102921.110,21754,qemu-system-x86,6.9,4300,0,0.00,0.00,23
1774102921.110,22576,xearthlayer,193.8,7610,0,50.38,0.00,549
1774102921.110,23269,Isolated Web Co[firefox],0.0,173,0,0.00,0.00,28
1774102921.110,23360,Web Content[firefox],0.0,77,0,0.00,0.00,27
1774102921.110,24147,Web Content[firefox],0.0,77,0,0.00,0.00,27
1774102921.110,24627,Web Content[firefox],0.0,76,0,0.00,0.00,27
1774102921.110,26601,python3[X-Plane],0.0,14,0,0.00,0.00,1
1774102922.134,2221,kwin_wayland_wr,0.0,18,0,0.00,0.00,2
1774102922.134,2234,kwin_wayland,2.0,487,0,0.00,0.00,5
1774102922.134,2380,plasmashell,1.0,828,0,0.00,0.00,12
1774102922.134,2850,firefox-bin,0.0,952,0,0.00,0.00,100
1774102922.134,2856,crashhelper[firefox],0.0,3,0,0.00,0.00,2
1774102922.134,2923,forkserver[firefox],0.0,28,0,0.00,0.00,1
1774102922.134,2925,Socket Process[firefox],0.0,37,0,0.00,0.00,6
1774102922.134,2940,Privileged Cont[firefox],0.0,136,0,0.00,0.00,28
1774102922.134,2951,RDD Process[firefox],0.0,61,0,0.00,0.00,5
1774102922.134,3025,WebExtensions[firefox],0.0,152,0,0.00,0.00,27
1774102922.134,3113,Utility Process[firefox],0.0,34,0,0.00,0.00,5
1774102922.134,3559,Isolated Web Co[firefox],0.0,298,0,0.00,0.00,28
1774102922.134,3735,Isolated Web Co[firefox],1.0,352,0,0.00,0.00,36
1774102922.134,21515,easyeffects,0.0,248,0,0.00,0.00,10
1774102922.134,21754,qemu-system-x86,7.8,4300,0,0.00,0.00,23
1774102922.134,22576,xearthlayer,198.2,7388,0,67.76,0.01,549
1774102922.134,23269,Isolated Web Co[firefox],1.0,173,0,0.00,0.00,28
1774102922.134,23360,Web Content[firefox],0.0,77,0,0.00,0.00,27
1774102922.134,24147,Web Content[firefox],0.0,77,0,0.00,0.00,27
1774102922.134,24627,Web Content[firefox],0.0,76,0,0.00,0.00,27
1774102922.134,26601,python3[X-Plane],0.0,14,0,0.00,0.00,1
1774102923.165,2221,kwin_wayland_wr,0.0,18,0,0.00,0.00,2
1774102923.165,2234,kwin_wayland,1.0,487,0,0.00,0.00,5
1774102923.165,2380,plasmashell,0.0,828,0,0.00,0.00,12
1774102923.165,2850,firefox-bin,0.0,952,0,0.00,0.00,100
1774102923.165,2856,crashhelper[firefox],0.0,3,0,0.00,0.00,2
1774102923.165,2923,forkserver[firefox],0.0,28,0,0.00,0.00,1
1774102923.165,2925,Socket Process[firefox],0.0,37,0,0.00,0.00,6
1774102923.165,2940,Privileged Cont[firefox],0.0,136,0,0.00,0.00,28
1774102923.165,2951,RDD Process[firefox],0.0,61,0,0.00,0.00,5
1774102923.165,3025,WebExtensions[firefox],0.0,152,0,0.00,0.00,27
1774102923.165,3113,Utility Process[firefox],0.0,34,0,0.00,0.00,5
1774102923.165,3559,Isolated Web Co[firefox],0.0,298,0,0.00,0.00,28
1774102923.165,3735,Isolated Web Co[firefox],1.0,352,0,0.00,0.00,36
1774102923.165,21515,easyeffects,0.0,248,0,0.00,0.00,10
1774102923.165,21754,qemu-system-x86,102.8,4300,0,0.00,0.00,23
1774102923.165,22576,xearthlayer,183.3,7671,0,22.54,0.00,549
1774102923.165,23269,Isolated Web Co[firefox],0.0,173,0,0.00,0.00,28
1774102923.165,23360,Web Content[firefox],1.0,77,0,0.00,0.00,27
1774102923.165,24147,Web Content[firefox],0.0,77,0,0.00,0.00,27
1774102923.165,24627,Web Content[firefox],0.0,76,0,0.00,0.00,27
1774102923.165,26601,python3[X-Plane],0.0,14,0,0.00,0.00,1
1774102924.190,2221,kwin_wayland_wr,0.0,18,0,0.00,0.00,2
1774102924.190,2234,kwin_wayland,2.9,487,0,0.00,0.00,5
1774102924.190,2380,plasmashell,0.0,828,0,0.00,0.00,12
1774102924.190,2850,firefox-bin,0.0,952,0,0.00,0.00,100
1774102924.190,2856,crashhelper[firefox],0.0,3,0,0.00,0.00,2
1774102924.190,2923,forkserver[firefox],0.0,28,0,0.00,0.00,1
1774102924.190,2925,Socket Process[firefox],0.0,37,0,0.00,0.00,6
1774102924.190,2940,Privileged Cont[firefox],0.0,136,0,0.00,0.00,28
1774102924.190,2951,RDD Process[firefox],0.0,61,0,0.00,0.00,5
1774102924.190,3025,WebExtensions[firefox],0.0,152,0,0.00,0.00,27
1774102924.190,3113,Utility Process[firefox],0.0,34,0,0.00,0.00,5
1774102924.190,3559,Isolated Web Co[firefox],0.0,298,0,0.00,0.00,28
1774102924.190,3735,Isolated Web Co[firefox],0.0,352,0,0.00,0.00,36
1774102924.190,21515,easyeffects,4.9,248,0,0.00,0.00,10
1774102924.190,21754,qemu-system-x86,39.0,4300,0,0.00,0.00,23
1774102924.190,22576,xearthlayer,191.1,7653,0,0.00,0.00,549
1774102924.190,23269,Isolated Web Co[firefox],0.0,173,0,0.00,0.00,28
1774102924.190,23360,Web Content[firefox],0.0,77,0,0.00,0.00,27
1774102924.190,24147,Web Content[firefox],0.0,77,0,0.00,0.00,27
1774102924.190,24627,Web Content[firefox],0.0,76,0,0.00,0.00,27
1774102924.190,26601,python3[X-Plane],0.0,14,0,0.00,0.00,1
1774102925.218,2221,kwin_wayland_wr,0.0,18,0,0.00,0.00,2
1774102925.218,2234,kwin_wayland,1.0,487,0,0.00,0.00,5
1774102925.218,2380,plasmashell,1.0,828,0,0.00,0.00,12
1774102925.218,2850,firefox-bin,0.0,952,0,0.00,0.00,100
1774102925.218,2856,crashhelper[firefox],0.0,3,0,0.00,0.00,2
1774102925.218,2923,forkserver[firefox],0.0,28,0,0.00,0.00,1
1774102925.218,2925,Socket Process[firefox],0.0,37,0,0.00,0.00,6
1774102925.218,2940,Privileged Cont[firefox],0.0,136,0,0.00,0.00,28
1774102925.218,2951,RDD Process[firefox],0.0,61,0,0.00,0.00,5
1774102925.218,3025,WebExtensions[firefox],0.0,152,0,0.00,0.00,27
1774102925.218,3113,Utility Process[firefox],0.0,34,0,0.00,0.00,5
1774102925.218,3559,Isolated Web Co[firefox],0.0,298,0,0.00,0.00,28
1774102925.218,3735,Isolated Web Co[firefox],1.0,352,0,0.00,0.00,36
1774102925.218,21515,easyeffects,2.9,248,0,0.00,0.00,10
1774102925.218,21754,qemu-system-x86,12.7,4300,0,0.00,0.00,23
1774102925.218,22576,xearthlayer,167.4,7445,0,0.00,0.00,549
1774102925.218,23269,Isolated Web Co[firefox],0.0,173,0,0.00,0.00,28
1774102925.218,23360,Web Content[firefox],0.0,77,0,0.00,0.00,27
1774102925.218,24147,Web Content[firefox],0.0,77,0,0.00,0.00,27
1774102925.218,24627,Web Content[firefox],0.0,76,0,0.00,0.00,27
1774102925.218,26601,python3[X-Plane],0.0,14,0,0.00,0.00,1
1774102926.243,2221,kwin_wayland_wr,0.0,18,0,0.00,0.00,2
1774102926.243,2234,kwin_wayland,2.0,487,0,0.00,0.00,5
1774102926.243,2380,plasmashell,0.0,828,0,0.00,0.00,12
1774102926.243,2850,firefox-bin,0.0,952,0,0.00,0.00,100
1774102926.243,2856,crashhelper[firefox],0.0,3,0,0.00,0.00,2
1774102926.243,2923,forkserver[firefox],0.0,28,0,0.00,0.00,1
1774102926.243,2925,Socket Process[firefox],0.0,37,0,0.00,0.00,6
1774102926.243,2940,Privileged Cont[firefox],0.0,136,0,0.00,0.00,28
1774102926.243,2951,RDD Process[firefox],0.0,61,0,0.00,0.00,5
1774102926.243,3025,WebExtensions[firefox],0.0,152,0,0.00,0.00,27
1774102926.243,3113,Utility Process[firefox],0.0,34,0,0.00,0.00,5
1774102926.243,3559,Isolated Web Co[firefox],0.0,298,0,0.00,0.00,28
1774102926.243,3735,Isolated Web Co[firefox],1.0,352,0,0.00,0.00,36
1774102926.243,21515,easyeffects,0.0,248,0,0.00,0.00,10
1774102926.243,21754,qemu-system-x86,6.8,4300,0,0.00,0.00,23
1774102926.243,22576,xearthlayer,197.0,7774,0,0.00,0.00,549
1774102926.243,23269,Isolated Web Co[firefox],0.0,173,0,0.00,0.00,28
1774102926.243,23360,Web Content[firefox],0.0,77,0,0.00,0.00,27
1774102926.243,24147,Web Content[firefox],0.0,77,0,0.00,0.00,27
1774102926.243,24627,Web Content[firefox],0.0,76,0,0.00,0.00,27
1774102926.243,26601,python3[X-Plane],0.0,14,0,0.00,0.00,1
1774102927.268,2221,kwin_wayland_wr,0.0,18,0,0.00,0.00,2
1774102927.268,2234,kwin_wayland,2.0,487,0,0.00,0.00,5
1774102927.268,2380,plasmashell,0.0,828,0,0.00,0.00,12
1774102927.268,2850,firefox-bin,0.0,952,0,0.00,0.00,100
1774102927.268,2856,crashhelper[firefox],0.0,3,0,0.00,0.00,2
1774102927.268,2923,forkserver[firefox],0.0,28,0,0.00,0.00,1
1774102927.268,2925,Socket Process[firefox],0.0,37,0,0.00,0.00,6
1774102927.268,2940,Privileged Cont[firefox],0.0,136,0,0.00,0.00,28
1774102927.268,2951,RDD Process[firefox],0.0,61,0,0.00,0.00,5
1774102927.268,3025,WebExtensions[firefox],0.0,152,0,0.00,0.00,27
1774102927.268,3113,Utility Process[firefox],0.0,34,0,0.00,0.00,5
1774102927.268,3559,Isolated Web Co[firefox],0.0,298,0,0.00,0.00,28
1774102927.268,3735,Isolated Web Co[firefox],1.0,352,0,0.00,0.00,36
1774102927.268,21515,easyeffects,0.0,248,0,0.00,0.00,10
1774102927.268,21754,qemu-system-x86,5.9,4300,0,0.00,0.00,23
1774102927.268,22576,xearthlayer,173.6,7194,0,0.00,0.00,549
1774102927.268,23269,Isolated Web Co[firefox],0.0,173,0,0.00,0.00,28
1774102927.268,23360,Web Content[firefox],0.0,77,0,0.00,0.00,27
1774102927.268,24147,Web Content[firefox],0.0,77,0,0.00,0.00,27
1774102927.268,24627,Web Content[firefox],0.0,76,0,0.00,0.00,27
1774102927.268,26601,python3[X-Plane],0.0,14,0,0.00,0.00,1
1774102928.301,2221,kwin_wayland_wr,0.0,18,0,0.00,0.00,2
1774102928.301,2234,kwin_wayland,1.9,487,0,0.00,0.00,5
1774102928.301,2380,plasmashell,1.0,828,0,0.00,0.00,12
1774102928.301,2850,firefox-bin,1.0,952,0,0.00,0.00,100
1774102928.301,2856,crashhelper[firefox],0.0,3,0,0.00,0.00,2
1774102928.301,2923,forkserver[firefox],0.0,28,0,0.00,0.00,1
1774102928.301,2925,Socket Process[firefox],0.0,37,0,0.00,0.00,6
1774102928.301,2940,Privileged Cont[firefox],0.0,136,0,0.00,0.00,28
1774102928.301,2951,RDD Process[firefox],0.0,61,0,0.00,0.00,5
1774102928.301,3025,WebExtensions[firefox],0.0,152,0,0.00,0.00,27
1774102928.301,3113,Utility Process[firefox],0.0,34,0,0.00,0.00,5
1774102928.301,3559,Isolated Web Co[firefox],0.0,298,0,0.00,0.00,27
1774102928.301,3735,Isolated Web Co[firefox],1.0,352,0,0.00,0.00,36
1774102928.301,21515,easyeffects,0.0,248,0,0.00,0.00,10
1774102928.301,21754,qemu-system-x86,6.8,4300,0,0.00,0.00,23
1774102928.301,22576,xearthlayer,190.7,7766,0,0.00,0.00,549
1774102928.301,23269,Isolated Web Co[firefox],0.0,173,0,0.00,0.00,28
1774102928.301,23360,Web Content[firefox],0.0,77,0,0.00,0.00,27
1774102928.301,24147,Web Content[firefox],0.0,77,0,0.00,0.00,27
1774102928.301,24627,Web Content[firefox],0.0,76,0,0.00,0.00,27
1774102928.301,26601,python3[X-Plane],0.0,14,0,0.00,0.00,1
1774102929.326,2221,kwin_wayland_wr,0.0,18,0,0.00,0.00,2
1774102929.326,2234,kwin_wayland,2.0,487,0,0.00,0.00,5
1774102929.326,2380,plasmashell,0.0,828,0,0.00,0.00,12
1774102929.326,2850,firefox-bin,0.0,952,0,0.00,0.00,100
1774102929.326,2856,crashhelper[firefox],0.0,3,0,0.00,0.00,2
1774102929.326,2923,forkserver[firefox],0.0,28,0,0.00,0.00,1
1774102929.326,2925,Socket Process[firefox],0.0,37,0,0.00,0.00,6
1774102929.326,2940,Privileged Cont[firefox],0.0,136,0,0.00,0.00,28
1774102929.326,2951,RDD Process[firefox],0.0,61,0,0.00,0.00,5
1774102929.326,3025,WebExtensions[firefox],0.0,152,0,0.00,0.00,27
1774102929.326,3113,Utility Process[firefox],0.0,34,0,0.00,0.00,5
1774102929.326,3559,Isolated Web Co[firefox],0.0,298,0,0.00,0.00,27
1774102929.326,3735,Isolated Web Co[firefox],1.0,352,0,0.00,0.00,37
1774102929.326,21515,easyeffects,1.0,248,0,0.00,0.00,10
1774102929.326,21754,qemu-system-x86,16.6,4300,0,0.00,0.00,23
1774102929.326,22576,xearthlayer,180.5,7274,0,0.00,0.00,549
1774102929.326,23269,Isolated Web Co[firefox],1.0,173,0,0.00,0.00,28
1774102929.326,23360,Web Content[firefox],0.0,77,0,0.00,0.00,27
1774102929.326,24147,Web Content[firefox],0.0,77,0,0.00,0.00,27
1774102929.326,24627,Web Content[firefox],0.0,76,0,0.00,0.00,27
1774102929.326,26601,python3[X-Plane],0.0,14,0,0.00,0.00,1
1774102930.351,2221,kwin_wayland_wr,0.0,18,0,0.00,0.00,2
1774102930.351,2234,kwin_wayland,1.0,487,0,0.00,0.00,5
1774102930.351,2380,plasmashell,0.0,828,0,0.00,0.00,12
1774102930.351,2850,firefox-bin,0.0,952,0,0.00,0.00,100
1774102930.351,2856,crashhelper[firefox],0.0,3,0,0.00,0.00,2
1774102930.351,2923,forkserver[firefox],0.0,28,0,0.00,0.00,1
1774102930.351,2925,Socket Process[firefox],0.0,37,0,0.00,0.00,6
