timestamp,pid,name,cpu_pct,rss_mb,swap_mb,io_read_mbs,io_write_mbs,threads
1774178706.624,737,Web Content[firefox],0.0,24,13,0.00,0.00,26
1774178706.624,1730,gamescope-wl,0.0,110,47,0.00,0.00,14
1774178706.624,1770,gamescopereaper,0.0,3,0,0.00,0.00,1
1774178706.624,1772,Main Thread[X-Plane],703.3,10958,2166,48.41,0.00,82
1774178706.624,1774,handler[X-Plane],0.0,8,2,0.00,0.00,3
1774178706.624,1873,kwin_wayland_wr,0.0,14,2,0.00,0.00,2
1774178706.624,1886,kwin_wayland,1.0,355,44,0.00,0.00,13
1774178706.624,1927,cefclient[X-Plane],0.0,77,18,0.00,0.00,1
1774178706.624,1928,cefclient[X-Plane],0.0,75,20,0.00,0.00,1
1774178706.624,1946,cefclient[X-Plane],0.0,104,54,0.00,0.00,8
1774178706.624,2026,plasmashell,0.0,431,275,0.00,0.00,12
1774178706.624,2362,cefclient[X-Plane],0.0,87,20,0.00,0.00,8
1774178706.624,3945,kioworker[plasmashell],0.0,23,4,0.00,0.00,3
1774178706.624,4498,easyeffects,0.0,250,0,0.00,0.00,12
1774178706.624,4880,qemu-system-x86,181.4,4275,3,0.00,0.00,60
1774178706.624,6048,python3[X-Plane],0.0,14,0,0.00,0.00,1
1774178706.624,28522,xearthlayer,0.0,8632,2258,0.00,0.00,38
1774178706.624,31479,firefox-bin,0.0,365,356,0.01,0.00,107
1774178706.624,31485,crashhelper[firefox],0.0,2,0,0.00,0.00,2
1774178706.624,31555,forkserver[firefox],0.0,14,7,0.00,0.00,1
1774178706.624,31557,Socket Process[firefox],0.0,13,8,0.00,0.00,6
1774178706.624,31574,Privileged Cont[firefox],0.0,29,32,0.00,0.00,28
1774178706.624,31583,RDD Process[firefox],0.0,16,11,0.00,0.00,5
1774178706.624,31649,WebExtensions[firefox],0.0,50,26,0.00,0.00,27
1774178706.624,31685,Isolated Web Co[firefox],0.0,55,71,0.00,0.00,29
1774178706.624,31746,Utility Process[firefox],0.0,16,12,0.00,0.00,5
1774178706.624,31784,Isolated Web Co[firefox],0.0,61,97,0.00,0.00,35
1774178706.624,31791,Web Content[firefox],0.0,24,13,0.00,0.00,26
1774178706.624,31833,Web Content[firefox],0.0,24,13,0.00,0.00,26
1774178707.649,737,Web Content[firefox],0.0,24,13,0.00,0.00,26
1774178707.649,1730,gamescope-wl,1.0,110,47,0.00,0.00,14
1774178707.649,1770,gamescopereaper,0.0,3,0,0.00,0.00,1
1774178707.649,1772,Main Thread[X-Plane],1146.4,10975,2166,762.35,0.00,82
1774178707.649,1774,handler[X-Plane],0.0,8,2,0.00,0.00,3
1774178707.649,1873,kwin_wayland_wr,0.0,14,2,0.00,0.00,2
1774178707.649,1886,kwin_wayland,1.0,355,44,0.00,0.00,5
1774178707.649,1927,cefclient[X-Plane],0.0,77,18,0.00,0.00,1
1774178707.649,1928,cefclient[X-Plane],0.0,75,20,0.00,0.00,1
1774178707.649,1946,cefclient[X-Plane],0.0,104,54,0.00,0.00,8
1774178707.649,2026,plasmashell,0.0,427,280,0.00,0.00,12
1774178707.649,2362,cefclient[X-Plane],0.0,87,20,0.00,0.00,8
1774178707.649,3945,kioworker[plasmashell],0.0,23,4,0.00,0.00,3
1774178707.649,4498,easyeffects,0.0,250,0,0.00,0.00,12
1774178707.649,4880,qemu-system-x86,173.7,4275,3,0.00,0.00,60
1774178707.649,6048,python3[X-Plane],0.0,14,0,0.00,0.00,1
1774178707.649,28522,xearthlayer,0.0,8632,2258,0.00,0.00,38
1774178707.649,31479,firefox-bin,0.0,365,356,0.00,0.00,107
1774178707.649,31485,crashhelper[firefox],0.0,2,0,0.00,0.00,2
1774178707.649,31555,forkserver[firefox],0.0,14,7,0.00,0.00,1
1774178707.649,31557,Socket Process[firefox],0.0,13,8,0.00,0.00,6
1774178707.649,31574,Privileged Cont[firefox],0.0,29,32,0.00,0.00,28
1774178707.649,31583,RDD Process[firefox],0.0,16,11,0.00,0.00,5
1774178707.649,31649,WebExtensions[firefox],0.0,50,26,0.00,0.00,27
1774178707.649,31685,Isolated Web Co[firefox],0.0,55,71,0.00,0.00,29
1774178707.649,31746,Utility Process[firefox],0.0,16,12,0.00,0.00,5
1774178707.649,31784,Isolated Web Co[firefox],1.0,61,97,0.00,0.00,35
1774178707.649,31791,Web Content[firefox],0.0,24,13,0.00,0.00,26
1774178707.649,31833,Web Content[firefox],0.0,24,13,0.00,0.00,26
1774178708.693,737,Web Content[firefox],0.0,24,13,0.00,0.00,26
1774178708.693,1730,gamescope-wl,0.0,110,47,0.00,0.00,14
1774178708.693,1770,gamescopereaper,0.0,3,0,0.18,0.00,1
1774178708.693,1772,Main Thread[X-Plane],1299.9,10981,2166,1825.51,0.00,82
1774178708.693,1774,handler[X-Plane],0.0,8,2,0.00,0.00,3
1774178708.693,1873,kwin_wayland_wr,0.0,14,2,0.00,0.00,2
1774178708.693,1886,kwin_wayland,1.0,355,44,0.00,0.00,5
1774178708.693,1927,cefclient[X-Plane],0.0,77,18,0.00,0.00,1
1774178708.693,1928,cefclient[X-Plane],0.0,75,20,0.00,0.00,1
1774178708.693,1946,cefclient[X-Plane],0.0,104,54,0.00,0.00,8
1774178708.693,2026,plasmashell,1.0,425,281,0.03,0.00,12
1774178708.693,2362,cefclient[X-Plane],0.0,87,20,0.00,0.00,8
1774178708.693,3945,kioworker[plasmashell],0.0,23,4,0.00,0.00,3
1774178708.693,4498,easyeffects,0.0,250,0,0.00,0.00,12
1774178708.693,4880,qemu-system-x86,196.4,4275,3,0.00,0.00,60
1774178708.693,6048,python3[X-Plane],0.0,14,0,0.00,0.00,1
1774178708.693,28522,xearthlayer,1.0,8632,2258,0.00,0.00,38
1774178708.693,31479,firefox-bin,0.0,365,356,0.00,0.00,107
1774178708.693,31485,crashhelper[firefox],0.0,2,0,0.00,0.00,2
1774178708.693,31555,forkserver[firefox],0.0,14,7,0.00,0.00,1
1774178708.693,31557,Socket Process[firefox],0.0,13,8,0.00,0.00,6
1774178708.693,31574,Privileged Cont[firefox],0.0,29,32,0.00,0.00,28
1774178708.693,31583,RDD Process[firefox],0.0,16,11,0.00,0.00,5
1774178708.693,31649,WebExtensions[firefox],0.0,50,26,0.00,0.00,27
1774178708.693,31685,Isolated Web Co[firefox],0.0,55,71,0.00,0.00,29
1774178708.693,31746,Utility Process[firefox],0.0,16,12,0.00,0.00,5
1774178708.693,31784,Isolated Web Co[firefox],0.0,61,97,0.01,0.00,34
1774178708.693,31791,Web Content[firefox],0.0,24,13,0.00,0.00,26
1774178708.693,31833,Web Content[firefox],0.0,24,13,0.00,0.00,26
1774178709.723,737,Web Content[firefox],0.0,24,13,0.00,0.00,26
1774178709.723,1730,gamescope-wl,0.0,110,47,0.00,0.00,14
1774178709.723,1770,gamescopereaper,0.0,3,0,0.00,0.00,1
1774178709.723,1772,Main Thread[X-Plane],954.2,10519,2724,5621.53,0.00,82
1774178709.723,1774,handler[X-Plane],0.0,8,2,0.00,0.00,3
1774178709.723,1873,kwin_wayland_wr,0.0,14,2,0.00,0.00,2
1774178709.723,1886,kwin_wayland,1.9,355,44,0.00,0.00,5
1774178709.723,1927,cefclient[X-Plane],0.0,77,18,0.00,0.00,1
1774178709.723,1928,cefclient[X-Plane],0.0,75,20,0.00,0.00,1
1774178709.723,1946,cefclient[X-Plane],0.0,104,54,0.00,0.00,8
1774178709.723,2026,plasmashell,0.0,422,285,0.00,0.00,12
1774178709.723,2362,cefclient[X-Plane],0.0,87,20,0.00,0.00,8
1774178709.723,3945,kioworker[plasmashell],0.0,23,4,0.00,0.00,3
1774178709.723,4498,easyeffects,0.0,250,0,0.00,0.00,12
1774178709.723,4880,qemu-system-x86,196.1,4275,3,0.00,0.00,73
1774178709.723,6048,python3[X-Plane],0.0,14,0,0.00,0.00,1
1774178709.723,28522,xearthlayer,0.0,8632,2258,0.00,0.00,38
1774178709.723,31479,firefox-bin,0.0,365,356,0.00,0.00,107
1774178709.723,31485,crashhelper[firefox],0.0,2,0,0.00,0.00,2
1774178709.723,31555,forkserver[firefox],0.0,14,7,0.00,0.00,1
1774178709.723,31557,Socket Process[firefox],0.0,13,8,0.00,0.00,6
1774178709.723,31574,Privileged Cont[firefox],0.0,29,32,0.00,0.00,28
1774178709.723,31583,RDD Process[firefox],0.0,16,11,0.00,0.00,5
1774178709.723,31649,WebExtensions[firefox],0.0,50,26,0.00,0.00,27
1774178709.723,31685,Isolated Web Co[firefox],0.0,55,71,0.00,0.00,28
1774178709.723,31746,Utility Process[firefox],0.0,16,12,0.00,0.00,5
1774178709.723,31784,Isolated Web Co[firefox],1.0,61,97,0.00,0.00,34
1774178709.723,31791,Web Content[firefox],0.0,24,13,0.00,0.00,26
1774178709.723,31833,Web Content[firefox],0.0,24,13,0.00,0.00,26
1774178710.753,737,Web Content[firefox],0.0,22,13,0.00,0.00,26
1774178710.753,1730,gamescope-wl,1.0,109,47,0.00,0.00,14
1774178710.753,1770,gamescopereaper,0.0,3,0,0.00,0.00,1
1774178710.753,1772,Main Thread[X-Plane],680.4,10279,2735,2685.44,0.00,82
1774178710.753,1774,handler[X-Plane],0.0,8,2,0.00,0.00,3
1774178710.753,1873,kwin_wayland_wr,0.0,14,2,0.00,0.00,2
1774178710.753,1886,kwin_wayland,1.0,336,54,0.00,0.00,5
1774178710.753,1927,cefclient[X-Plane],0.0,56,20,0.00,0.00,1
1774178710.753,1928,cefclient[X-Plane],0.0,56,20,0.00,0.00,1
1774178710.753,1946,cefclient[X-Plane],0.0,88,56,0.00,0.00,8
1774178710.753,2026,plasmashell,0.0,395,301,0.00,0.00,12
1774178710.753,2362,cefclient[X-Plane],0.0,62,20,0.00,0.00,8
1774178710.753,3945,kioworker[plasmashell],0.0,22,4,0.00,0.00,3
1774178710.753,4498,easyeffects,0.0,248,0,0.00,0.00,12
1774178710.753,4880,qemu-system-x86,190.3,4273,5,0.00,0.00,73
1774178710.753,6048,python3[X-Plane],0.0,14,0,0.00,0.00,1
1774178710.753,28522,xearthlayer,0.0,8217,2673,0.00,0.00,38
1774178710.753,31479,firefox-bin,0.0,361,359,0.00,0.00,107
1774178710.753,31485,crashhelper[firefox],0.0,2,0,0.00,0.00,2
1774178710.753,31555,forkserver[firefox],0.0,13,7,0.00,0.00,1
1774178710.753,31557,Socket Process[firefox],0.0,13,8,0.00,0.00,6
1774178710.753,31574,Privileged Cont[firefox],0.0,27,33,0.00,0.00,28
1774178710.753,31583,RDD Process[firefox],0.0,15,11,0.00,0.00,5
1774178710.753,31649,WebExtensions[firefox],0.0,47,27,0.00,0.00,27
1774178710.753,31685,Isolated Web Co[firefox],0.0,53,71,0.00,0.00,28
1774178710.753,31746,Utility Process[firefox],0.0,15,12,0.00,0.00,5
1774178710.753,31784,Isolated Web Co[firefox],1.0,59,97,0.12,0.00,34
1774178710.753,31791,Web Content[firefox],0.0,22,13,0.00,0.00,26
1774178710.753,31833,Web Content[firefox],0.0,22,13,0.00,0.00,26
1774178711.788,737,Web Content[firefox],0.0,22,13,0.00,0.00,26
1774178711.788,1730,gamescope-wl,0.0,109,47,0.00,0.00,14
1774178711.788,1770,gamescopereaper,0.0,3,0,0.00,0.00,1
1774178711.788,1772,Main Thread[X-Plane],676.6,10308,2707,26.87,0.00,82
1774178711.788,1774,handler[X-Plane],0.0,8,2,0.00,0.00,3
1774178711.788,1873,kwin_wayland_wr,0.0,14,2,0.00,0.00,2
1774178711.788,1886,kwin_wayland,1.0,336,54,0.00,0.00,5
1774178711.788,1927,cefclient[X-Plane],0.0,56,20,0.00,0.00,1
1774178711.788,1928,cefclient[X-Plane],0.0,56,20,0.00,0.00,1
1774178711.788,1946,cefclient[X-Plane],0.0,88,56,0.00,0.00,8
1774178711.788,2026,plasmashell,0.0,395,301,0.00,0.00,12
1774178711.788,2362,cefclient[X-Plane],0.0,62,20,0.00,0.00,8
1774178711.788,3945,kioworker[plasmashell],0.0,22,4,0.00,0.00,3
1774178711.788,4498,easyeffects,0.0,248,0,0.00,0.00,12
1774178711.788,4880,qemu-system-x86,185.6,4273,5,0.00,0.00,73
1774178711.788,6048,python3[X-Plane],0.0,14,0,0.00,0.00,1
1774178711.788,28522,xearthlayer,1.0,8217,2673,0.00,0.00,38
1774178711.788,31479,firefox-bin,0.0,361,359,0.00,0.00,107
1774178711.788,31485,crashhelper[firefox],0.0,2,0,0.00,0.00,2
1774178711.788,31555,forkserver[firefox],0.0,13,7,0.00,0.00,1
1774178711.788,31557,Socket Process[firefox],0.0,13,8,0.00,0.00,6
1774178711.788,31574,Privileged Cont[firefox],0.0,27,33,0.00,0.00,28
1774178711.788,31583,RDD Process[firefox],0.0,15,11,0.00,0.00,5
1774178711.788,31649,WebExtensions[firefox],0.0,47,27,0.00,0.00,27
1774178711.788,31685,Isolated Web Co[firefox],0.0,53,71,0.00,0.00,28
1774178711.788,31746,Utility Process[firefox],0.0,15,12,0.00,0.00,5
1774178711.788,31784,Isolated Web Co[firefox],0.0,59,97,0.18,0.00,34
1774178711.788,31791,Web Content[firefox],0.0,22,13,0.00,0.00,26
1774178711.788,31833,Web Content[firefox],0.0,22,13,0.00,0.00,26
1774178712.815,737,Web Content[firefox],0.0,22,13,0.00,0.00,26
1774178712.815,1730,gamescope-wl,0.0,109,47,0.00,0.00,14
1774178712.815,1770,gamescopereaper,0.0,3,0,0.00,0.00,1
1774178712.815,1772,Main Thread[X-Plane],695.5,10321,2694,12.36,0.00,82
1774178712.815,1774,handler[X-Plane],0.0,8,2,0.00,0.00,3
1774178712.815,1873,kwin_wayland_wr,0.0,14,2,0.00,0.00,2
1774178712.815,1886,kwin_wayland,1.0,336,54,0.00,0.00,5
1774178712.815,1927,cefclient[X-Plane],0.0,56,20,0.00,0.00,1
1774178712.815,1928,cefclient[X-Plane],0.0,56,20,0.00,0.00,1
1774178712.815,1946,cefclient[X-Plane],0.0,88,56,0.00,0.00,8
1774178712.815,2026,plasmashell,0.0,395,301,0.00,0.00,12
1774178712.815,2362,cefclient[X-Plane],0.0,62,20,0.00,0.00,8
1774178712.815,3945,kioworker[plasmashell],0.0,22,4,0.00,0.00,3
1774178712.815,4498,easyeffects,0.0,248,0,0.00,0.00,12
1774178712.815,4880,qemu-system-x86,150.0,4273,5,0.00,0.00,73
1774178712.815,6048,python3[X-Plane],0.0,14,0,0.00,0.00,1
1774178712.815,28522,xearthlayer,0.0,8217,2673,0.00,0.00,38
1774178712.815,31479,firefox-bin,0.0,361,359,0.00,0.00,107
1774178712.815,31485,crashhelper[firefox],0.0,2,0,0.00,0.00,2
1774178712.815,31555,forkserver[firefox],0.0,13,7,0.00,0.00,1
1774178712.815,31557,Socket Process[firefox],0.0,13,8,0.00,0.00,6
1774178712.815,31574,Privileged Cont[firefox],0.0,27,33,0.00,0.00,28
1774178712.815,31583,RDD Process[firefox],0.0,15,11,0.00,0.00,5
1774178712.815,31649,WebExtensions[firefox],0.0,47,27,0.00,0.00,27
1774178712.815,31685,Isolated Web Co[firefox],0.0,53,71,0.00,0.00,28
1774178712.815,31746,Utility Process[firefox],0.0,15,12,0.00,0.00,5
1774178712.815,31784,Isolated Web Co[firefox],1.0,59,97,0.00,0.00,34
1774178712.815,31791,Web Content[firefox],0.0,22,13,0.00,0.00,26
1774178712.815,31833,Web Content[firefox],0.0,22,13,0.00,0.00,26
1774178713.842,737,Web Content[firefox],0.0,22,13,0.00,0.00,26
1774178713.842,1730,gamescope-wl,0.0,108,47,0.00,0.00,14
1774178713.842,1770,gamescopereaper,0.0,3,0,0.00,0.00,1
1774178713.842,1772,Main Thread[X-Plane],690.4,10603,2650,200.38,0.00,82
1774178713.842,1774,handler[X-Plane],0.0,8,2,0.00,0.00,3
1774178713.842,1873,kwin_wayland_wr,0.0,14,2,0.00,0.00,2
1774178713.842,1886,kwin_wayland,1.0,330,56,0.00,0.00,5
1774178713.842,1927,cefclient[X-Plane],0.0,56,20,0.00,0.00,1
1774178713.842,1928,cefclient[X-Plane],0.0,56,20,0.00,0.00,1
1774178713.842,1946,cefclient[X-Plane],0.0,88,56,0.00,0.00,8
1774178713.842,2026,plasmashell,0.0,391,304,0.00,0.00,12
1774178713.842,2362,cefclient[X-Plane],0.0,62,20,0.00,0.00,8
1774178713.842,3945,kioworker[plasmashell],0.0,22,4,0.00,0.00,3
1774178713.842,4498,easyeffects,0.0,242,0,0.00,0.00,12
1774178713.842,4880,qemu-system-x86,172.4,4273,5,0.00,0.00,73
1774178713.842,6048,python3[X-Plane],0.0,14,0,0.00,0.00,1
1774178713.842,28522,xearthlayer,0.0,8110,2780,0.00,0.00,38
1774178713.842,31479,firefox-bin,0.0,358,362,0.00,0.00,107
1774178713.842,31485,crashhelper[firefox],0.0,2,0,0.00,0.00,2
1774178713.842,31555,forkserver[firefox],0.0,13,7,0.00,0.00,1
1774178713.842,31557,Socket Process[firefox],0.0,13,8,0.00,0.00,6
1774178713.842,31574,Privileged Cont[firefox],0.0,27,33,0.00,0.00,28
1774178713.842,31583,RDD Process[firefox],0.0,15,11,0.00,0.00,5
1774178713.842,31649,WebExtensions[firefox],0.0,47,27,0.00,0.00,27
1774178713.842,31685,Isolated Web Co[firefox],0.0,53,71,0.00,0.00,28
1774178713.842,31746,Utility Process[firefox],0.0,15,12,0.00,0.00,5
1774178713.842,31784,Isolated Web Co[firefox],0.0,59,97,0.00,0.00,34
1774178713.842,31791,Web Content[firefox],0.0,22,13,0.00,0.00,26
1774178713.842,31833,Web Content[firefox],0.0,22,13,0.00,0.00,26
1774178714.868,737,Web Content[firefox],0.0,22,13,0.00,0.00,26
1774178714.868,1730,gamescope-wl,1.0,108,47,0.00,0.00,14
1774178714.868,1770,gamescopereaper,0.0,3,0,0.00,0.00,1
1774178714.868,1772,Main Thread[X-Plane],703.5,10608,2644,5.43,0.00,82
1774178714.868,1774,handler[X-Plane],0.0,8,2,0.00,0.00,3
1774178714.868,1873,kwin_wayland_wr,0.0,14,2,0.00,0.00,2
1774178714.868,1886,kwin_wayland,1.0,330,56,0.00,0.00,5
1774178714.868,1927,cefclient[X-Plane],0.0,56,20,0.00,0.00,1
1774178714.868,1928,cefclient[X-Plane],0.0,56,20,0.00,0.00,1
1774178714.868,1946,cefclient[X-Plane],0.0,88,56,0.00,0.00,8
1774178714.868,2026,plasmashell,1.0,391,304,0.00,0.00,12
1774178714.868,2362,cefclient[X-Plane],0.0,62,20,0.00,0.00,8
1774178714.868,3945,kioworker[plasmashell],0.0,22,4,0.00,0.00,3
1774178714.868,4498,easyeffects,0.0,242,0,0.00,0.00,12
1774178714.868,4880,qemu-system-x86,198.8,4273,5,0.00,0.00,73
1774178714.868,6048,python3[X-Plane],0.0,14,0,0.00,0.00,1
1774178714.868,28522,xearthlayer,1.0,8110,2780,0.00,0.00,38
1774178714.868,31479,firefox-bin,0.0,358,362,0.00,0.00,107
1774178714.868,31485,crashhelper[firefox],0.0,2,0,0.00,0.00,2
1774178714.868,31555,forkserver[firefox],0.0,13,7,0.00,0.00,1
1774178714.868,31557,Socket Process[firefox],0.0,13,8,0.00,0.00,6
1774178714.868,31574,Privileged Cont[firefox],0.0,27,33,0.00,0.00,28
1774178714.868,31583,RDD Process[firefox],0.0,15,11,0.00,0.00,5
1774178714.868,31649,WebExtensions[firefox],0.0,47,27,0.00,0.00,27
1774178714.868,31685,Isolated Web Co[firefox],0.0,53,71,0.00,0.00,28
1774178714.868,31746,Utility Process[firefox],0.0,15,12,0.00,0.00,5
1774178714.868,31784,Isolated Web Co[firefox],1.0,59,97,0.00,0.00,34
1774178714.868,31791,Web Content[firefox],0.0,22,13,0.00,0.00,26
1774178714.868,31833,Web Content[firefox],0.0,22,13,0.00,0.00,26
1774178715.893,737,Web Content[firefox],0.0,22,13,0.00,0.00,26
1774178715.893,1730,gamescope-wl,0.0,108,47,0.00,0.00,14
1774178715.893,1770,gamescopereaper,0.0,3,0,0.00,0.00,1
1774178715.893,1772,Main Thread[X-Plane],709.5,10612,2641,3.53,0.00,82
1774178715.893,1774,handler[X-Plane],0.0,8,2,0.00,0.00,3
1774178715.893,1873,kwin_wayland_wr,0.0,14,2,0.00,0.00,2
1774178715.893,1886,kwin_wayland,1.0,330,56,0.00,0.00,5
1774178715.893,1927,cefclient[X-Plane],0.0,56,20,0.00,0.00,1
1774178715.893,1928,cefclient[X-Plane],0.0,56,20,0.00,0.00,1
1774178715.893,1946,cefclient[X-Plane],0.0,88,56,0.00,0.00,8
1774178715.893,2026,plasmashell,0.0,391,304,0.00,0.00,12
1774178715.893,2362,cefclient[X-Plane],0.0,62,20,0.00,0.00,8
1774178715.893,3945,kioworker[plasmashell],0.0,22,4,0.00,0.00,3
1774178715.893,4498,easyeffects,0.0,242,0,0.00,0.00,10
1774178715.893,4880,qemu-system-x86,201.0,4273,5,0.00,0.00,73
1774178715.893,6048,python3[X-Plane],0.0,14,0,0.00,0.00,1
1774178715.893,28522,xearthlayer,0.0,8110,2780,0.00,0.00,38
1774178715.893,31479,firefox-bin,0.0,358,362,0.00,0.00,107
1774178715.893,31485,crashhelper[firefox],0.0,2,0,0.00,0.00,2
1774178715.893,31555,forkserver[firefox],0.0,13,7,0.00,0.00,1
1774178715.893,31557,Socket Process[firefox],0.0,13,8,0.00,0.00,6
1774178715.893,31574,Privileged Cont[firefox],0.0,27,33,0.00,0.00,28
1774178715.893,31583,RDD Process[firefox],0.0,15,11,0.00,0.00,5
1774178715.893,31649,WebExtensions[firefox],0.0,47,27,0.00,0.00,27
1774178715.893,31685,Isolated Web Co[firefox],0.0,53,71,0.00,0.00,28
1774178715.893,31746,Utility Process[firefox],0.0,15,12,0.00,0.00,5
1774178715.893,31784,Isolated Web Co[firefox],0.0,59,97,0.00,0.00,34
1774178715.893,31791,Web Content[firefox],0.0,22,13,0.00,0.00,26
1774178715.893,31833,Web Content[firefox],0.0,22,13,0.00,0.00,26
1774178716.923,737,Web Content[firefox],0.0,22,13,0.00,0.00,26
1774178716.923,1730,gamescope-wl,0.0,108,47,0.00,0.00,14
1774178716.923,1770,gamescopereaper,0.0,3,0,0.00,0.00,1
1774178716.923,1772,Main Thread[X-Plane],634.4,10630,2617,22.48,0.00,82
1774178716.923,1774,handler[X-Plane],0.0,8,2,0.00,0.00,3
1774178716.923,1873,kwin_wayland_wr,0.0,14,2,0.00,0.00,2
1774178716.923,1886,kwin_wayland,1.9,330,56,0.00,0.00,5
1774178716.923,1927,cefclient[X-Plane],0.0,56,20,0.00,0.00,1
1774178716.923,1928,cefclient[X-Plane],0.0,56,20,0.00,0.00,1
1774178716.923,1946,cefclient[X-Plane],0.0,88,56,0.00,0.00,8
1774178716.923,2026,plasmashell,0.0,391,304,0.00,0.00,12
1774178716.923,2362,cefclient[X-Plane],0.0,62,20,0.00,0.00,8
1774178716.923,3945,kioworker[plasmashell],0.0,22,4,0.00,0.00,3
1774178716.923,4498,easyeffects,0.0,242,0,0.00,0.00,10
1774178716.923,4880,qemu-system-x86,197.9,4273,5,0.00,0.00,73
1774178716.923,6048,python3[X-Plane],0.0,14,0,0.00,0.00,1
1774178716.923,28522,xearthlayer,0.0,8110,2780,0.00,0.00,38
1774178716.923,31479,firefox-bin,0.0,358,362,0.00,0.00,107
1774178716.923,31485,crashhelper[firefox],0.0,2,0,0.00,0.00,2
1774178716.923,31555,forkserver[firefox],0.0,13,7,0.00,0.00,1
1774178716.923,31557,Socket Process[firefox],0.0,13,8,0.00,0.00,6
1774178716.923,31574,Privileged Cont[firefox],0.0,27,33,0.00,0.00,28
1774178716.923,31583,RDD Process[firefox],0.0,15,11,0.00,0.00,5
1774178716.923,31649,WebExtensions[firefox],0.0,47,27,0.00,0.00,27
1774178716.923,31685,Isolated Web Co[firefox],0.0,53,71,0.00,0.00,28
1774178716.923,31746,Utility Process[firefox],0.0,15,12,0.00,0.00,5
1774178716.923,31784,Isolated Web Co[firefox],1.0,59,97,0.00,0.00,34
1774178716.923,31791,Web Content[firefox],0.0,22,13,0.00,0.00,26
1774178716.923,31833,Web Content[firefox],0.0,22,13,0.00,0.00,26
1774178717.947,737,Web Content[firefox],0.0,22,13,0.00,0.00,26
1774178717.947,1730,gamescope-wl,0.0,108,47,0.00,0.00,14
1774178717.947,1770,gamescopereaper,0.0,3,0,0.00,0.00,1
1774178717.947,1772,Main Thread[X-Plane],607.6,10634,2613,4.14,0.00,82
1774178717.947,1774,handler[X-Plane],0.0,8,2,0.00,0.00,3
1774178717.947,1873,kwin_wayland_wr,0.0,14,2,0.00,0.00,2
1774178717.947,1886,kwin_wayland,1.0,330,56,0.00,0.00,5
1774178717.947,1927,cefclient[X-Plane],0.0,56,20,0.00,0.00,1
1774178717.947,1928,cefclient[X-Plane],0.0,56,20,0.00,0.00,1
1774178717.947,1946,cefclient[X-Plane],0.0,88,56,0.00,0.00,8
1774178717.947,2026,plasmashell,0.0,391,304,0.00,0.00,12
1774178717.947,2362,cefclient[X-Plane],0.0,62,20,0.00,0.00,8
1774178717.947,3945,kioworker[plasmashell],0.0,22,4,0.00,0.00,3
1774178717.947,4498,easyeffects,0.0,242,0,0.00,0.00,10
1774178717.947,4880,qemu-system-x86,198.3,4273,5,0.00,0.00,73
1774178717.947,6048,python3[X-Plane],0.0,14,0,0.00,0.00,1
1774178717.947,28522,xearthlayer,1.0,8110,2780,0.00,0.00,38
1774178717.947,31479,firefox-bin,0.0,358,362,0.00,0.00,107
1774178717.947,31485,crashhelper[firefox],0.0,2,0,0.00,0.00,2
1774178717.947,31555,forkserver[firefox],0.0,13,7,0.00,0.00,1
1774178717.947,31557,Socket Process[firefox],0.0,13,8,0.00,0.00,6
1774178717.947,31574,Privileged Cont[firefox],0.0,27,33,0.00,0.00,28
1774178717.947,31583,RDD Process[firefox],0.0,15,11,0.00,0.00,5
1774178717.947,31649,WebExtensions[firefox],1.0,47,27,0.00,0.00,27
1774178717.947,31685,Isolated Web Co[firefox],0.0,53,71,0.00,0.00,28
1774178717.947,31746,Utility Process[firefox],0.0,15,12,0.00,0.00,5
1774178717.947,31784,Isolated Web Co[firefox],0.0,59,97,0.00,0.00,34
1774178717.947,31791,Web Content[firefox],0.0,22,13,0.00,0.00,26
1774178717.947,31833,Web Content[firefox],0.0,22,13,0.00,0.00,26
1774178718.973,737,Web Content[firefox],0.0,22,13,0.00,0.00,26
1774178718.973,1730,gamescope-wl,0.0,108,47,0.00,0.00,14
1774178718.973,1770,gamescopereaper,0.0,3,0,0.00,0.00,1
1774178718.973,1772,Main Thread[X-Plane],595.8,10649,2598,14.12,0.00,82
1774178718.973,1774,handler[X-Plane],0.0,8,2,0.00,0.00,3
1774178718.973,1873,kwin_wayland_wr,0.0,14,2,0.00,0.00,2
1774178718.973,1886,kwin_wayland,0.0,330,56,0.00,0.00,5
1774178718.973,1927,cefclient[X-Plane],0.0,56,20,0.00,0.00,1
1774178718.973,1928,cefclient[X-Plane],0.0,56,20,0.00,0.00,1
1774178718.973,1946,cefclient[X-Plane],0.0,88,56,0.00,0.00,8
1774178718.973,2026,plasmashell,0.0,391,304,0.00,0.00,12
1774178718.973,2362,cefclient[X-Plane],0.0,62,20,0.00,0.00,8
1774178718.973,3945,kioworker[plasmashell],0.0,22,4,0.00,0.00,3
1774178718.973,4498,easyeffects,0.0,242,0,0.00,0.00,10
1774178718.973,4880,qemu-system-x86,198.9,4273,5,0.00,0.00,73
1774178718.973,6048,python3[X-Plane],0.0,14,0,0.00,0.00,1
1774178718.973,28522,xearthlayer,1.0,8110,2780,0.00,0.00,38
1774178718.973,31479,firefox-bin,0.0,358,362,0.02,0.00,107
1774178718.973,31485,crashhelper[firefox],0.0,2,0,0.00,0.00,2
1774178718.973,31555,forkserver[firefox],0.0,13,7,0.00,0.00,1
1774178718.973,31557,Socket Process[firefox],0.0,13,8,0.00,0.00,6
